ID,Parent ID,Depth,Subject group,Population,Country,Cohort,Biomarker Time definition,Biospecimen,Analytical method,Biomarker,Biomarker detail,Measurement size,Detected (nb),Detected (%),Detected only?,Arithmetic mean,Arithmetic SD,Geometric mean,Geometric SD,Min,Min (detected),Percentile_05,Percentile_10,Percentile_25,Median,Percentile_75,Percentile_90,Percentile_95,Max,Interquartile range,Mean 95% CI lower,Mean 95% CI upper,GMean 95% CI lower,GMean 95% CI upper,Unit,Converted arithmetic mean,Converted geometric mean,Converted median,Converted unit,Adjustment type,Adjusted on,Regressed on,Expressed as,Publication
311,,0,Soy intake group 3 (Isoflavone intake: 14.2 to 37.6 mg/day),Premenopausal women,United Kingdom,EPIC (European Prospective Investigation into Cancer and Nutrition),,"Plasma, unspecified",Time-resolved fluoroimmunoassay (TR-FIA) after enzymatic hydrolysis,Genistein,"",20,,,,285.0,,119.0,,,,,,,,,,,,,149.0,420.0,61.8,228.0,nmol/L,285.00,119.00,,nmol/L,Crude,,,,Verkasalo 2001
312,,0,Soy intake group 4 (Isoflavone intake: >38.4 mg/day),Premenopausal women,United Kingdom,EPIC (European Prospective Investigation into Cancer and Nutrition),,"Plasma, unspecified",Time-resolved fluoroimmunoassay (TR-FIA) after enzymatic hydrolysis,Daidzein,"",20,,,,178.0,,132.0,,,,,,,,,,,,,75.4,233.0,135.0,221.0,nmol/L,178.00,132.00,,nmol/L,Crude,,,,Verkasalo 2001
313,,0,Soy intake group 4 (Isoflavone intake: >38.4 mg/day),Premenopausal women,United Kingdom,EPIC (European Prospective Investigation into Cancer and Nutrition),,"Plasma, unspecified",Time-resolved fluoroimmunoassay (TR-FIA) after enzymatic hydrolysis,Genistein,"",20,,,,525.0,,378.0,,,,,,,,,,,,,390.0,661.0,197.0,726.0,nmol/L,525.00,378.00,,nmol/L,Crude,,,,Verkasalo 2001
391,401,2,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Quercetin,"",92,,,,80.23,81.73,,,,,,,,53.95,,,,254.65,,,,,,nmol/L,80.23,,53.95,nmol/L,Crude,,,,Cao 2010
399,401,2,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Kaempferol,"",92,,,,57.86,60.88,,,,,,,,38.0,,,,173.26,,,,,,nmol/L,57.86,,38.00,nmol/L,Crude,,,,Cao 2010
400,401,2,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Isorhamnetin,"",92,,,,39.94,45.01,,,,,,,,20.09,,,,156.87,,,,,,nmol/L,39.94,,20.09,nmol/L,Crude,,,,Cao 2010
401,405,1,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Flavonols,Quercetin + Kaempferol + Isorhamnetin,92,,,,178.03,130.37,,,,,,,,159.92,,,,468.92,,,,,,nmol/L,178.03,,159.92,nmol/L,Crude,,,,Cao 2010
402,404,2,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Apigenin,"",92,,,,10.62,12.28,,,,,,,,6.07,,,,60.32,,,,,,nmol/L,10.62,,6.07,nmol/L,Crude,,,,Cao 2010
403,404,2,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Luteolin,"",92,,,,99.9,97.65,,,,,,,,77.46,,,,287.55,,,,,,nmol/L,99.90,,77.46,nmol/L,Crude,,,,Cao 2010
404,405,1,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Flavones,Apigenin + Luteolin,92,,,,108.08,102.38,,,,,,,,80.14,,,,322.76,,,,,,nmol/L,108.08,,80.14,nmol/L,Crude,,,,Cao 2010
405,,0,All,University students,China,,,"Plasma, fasting",HPLC after enzymatic hydrolysis,Flavonoids,Quercetin + Kaempferol + Isorhamnetin + Apigenin + Luteolin,92,,,,286.11,194.69,,,,,,,,289.21,,,,750.84,,,,,,nmol/L,286.11,,289.21,nmol/L,Crude,,,,Cao 2010
673,,0,Children,Children and adolescents,Germany,DONALD (Dortmund Nutritional and Anthropometric Longitudinally Designed study),,"Urine, 24-h",Kjeldahl method,Nitrogen,"",120,,,,538.0,140.0,,,,,,,,,,,,,,,,,,mmol/day,538000.00,,,umol/day,Crude,,,,Krupp 2012
674,,0,Children,Children and adolescents,Germany,DONALD (Dortmund Nutritional and Anthropometric Longitudinally Designed study),,"Urine, 24-h",Colorimetry,Hippuric acid,"",120,,,,,,,,,,,,1.57,2.1,2.83,,,,,,,,,mmol/day,,,2100.00,umol/day,Crude,,,,Krupp 2012
675,,0,Children,Children and adolescents,Germany,DONALD (Dortmund Nutritional and Anthropometric Longitudinally Designed study),,"Urine, 24-h",Atomic absorption spectrometry (AAS),Potassium,"",120,,,,47.7,16.4,,,,,,,,,,,,,,,,,,mmol/day,47700.00,,,umol/day,Crude,,,,Krupp 2012
676,,0,Adolescents,Children and adolescents,Germany,DONALD (Dortmund Nutritional and Anthropometric Longitudinally Designed study),,"Urine, 24-h",Kjeldahl method,Nitrogen,"",120,,,,628.0,170.0,,,,,,,,,,,,,,,,,,mmol/day,628000.00,,,umol/day,Crude,,,,Krupp 2012
677,,0,Adolescents,Children and adolescents,Germany,DONALD (Dortmund Nutritional and Anthropometric Longitudinally Designed study),,"Urine, 24-h",Colorimetry,Hippuric acid,"",120,,,,,,,,,,,,2.17,2.82,3.5,,,,,,,,,mmol/day,,,2820.00,umol/day,Crude,,,,Krupp 2012
678,,0,Adolescents,Children and adolescents,Germany,DONALD (Dortmund Nutritional and Anthropometric Longitudinally Designed study),,"Urine, 24-h",Atomic absorption spectrometry (AAS),Potassium,"",120,,,,53.9,18.4,,,,,,,,,,,,,,,,,,mmol/day,53900.00,,,umol/day,Crude,,,,Krupp 2012
679,693,1,All,Women participant in the hormone stability study,United States,NHS (Nurses' Health Study),1 year,"Urine, first morning spot",GC-MS after enzymatic hydrolysis,"3,5-Dihydroxybenzoic acid","",104,,,,,,3.3,,,,,,,,,,,,,,,2.9,3.9,umol/L,,3300.00,,nmol/L,Regression,,Creatinine,,Landberg 2012
680,693,1,All,Women participant in the hormone stability study,United States,NHS (Nurses' Health Study),1 year,"Urine, first morning spot",GC-MS after enzymatic hydrolysis,"3,5-DHPPA","",104,,,,,,8.4,,,,,,,,,,,,,,,7.2,9.8,umol/L,,8400.00,,nmol/L,Regression,,Creatinine,,Landberg 2012
693,,0,All,Women participant in the hormone stability study,United States,NHS (Nurses' Health Study),1 year,"Urine, first morning spot",GC-MS after enzymatic hydrolysis,Alkylresorcinol metabolites,"3,5-Dihydroxybenzoic acid + 3,5-DHPPA",104,,,,,,12.0,,,,,,,,,,,,,,,10.3,13.9,umol/L,,12000.00,,nmol/L,Regression,,Creatinine,,Landberg 2012
681,694,1,All,Women participant in the hormone stability study,United States,NHS (Nurses' Health Study),2.8 years,"Urine, first morning spot",GC-MS after enzymatic hydrolysis,"3,5-Dihydroxybenzoic acid","",104,,,,,,4.2,,,,,,,,,,,,,,,3.5,4.9,umol/L,,4200.00,,nmol/L,Regression,,Creatinine,,Landberg 2012
682,694,1,All,Women participant in the hormone stability study,United States,NHS (Nurses' Health Study),2.8 years,"Urine, first morning spot",GC-MS after enzymatic hydrolysis,"3,5-DHPPA","",104,,,,,,9.0,,,,,,,,,,,,,,,7.8,10.4,umol/L,,9000.00,,nmol/L,Regression,,Creatinine,,Landberg 2012
694,,0,All,Women participant in the hormone stability study,United States,NHS (Nurses' Health Study),2.8 years,"Urine, first morning spot",GC-MS after enzymatic hydrolysis,Alkylresorcinol metabolites,"3,5-Dihydroxybenzoic acid + 3,5-DHPPA",104,,,,,,13.4,,,,,,,,,,,,,,,11.6,15.5,umol/L,,13400.00,,nmol/L,Regression,,Creatinine,,Landberg 2012
702,,0,All,Pregnant women from a private obstetric hospital and a university hospital,Japan,,,"Serum, non-fasting",Chemiluminescence immunoassay (CLIA),Folates,"",167,,,,6.57,2.8,,,,,,,,,,,,,,,,,,ng/mL,0.01,,,mg/L,Crude,,,,Shiraishi 2012
703,,0,All,Pregnant women from a private obstetric hospital and a university hospital,Japan,,,"Serum, non-fasting",Chemiluminescence immunoassay (CLIA),Vitamin B12,"",167,,,,268.0,99.0,,,,,,,,,,,,,,,,,,pg/mL,0.00,,,mg/L,Crude,,,,Shiraishi 2012
712,716,1,All,General adult population,United States,NHANES (National Health and Nutrition Examination Survey),,"Urine, spot",LC-MS/MS after enzymatic hydrolysis,Genistein,"",2908,,,,,,3.3,0.1,,,,,,,,,,,,,,,,ng/mL,,0.00,,mg/L,Crude,,,,Chun 2009
713,717,2,All,General adult population,United States,NHANES (National Health and Nutrition Examination Survey),,"Urine, spot",LC-MS/MS after enzymatic hydrolysis,Daidzein,"",2908,,,,,,4.0,0.1,,,,,,,,,,,,,,,,ng/mL,,0.00,,mg/L,Crude,,,,Chun 2009
714,717,2,All,General adult population,United States,NHANES (National Health and Nutrition Examination Survey),,"Urine, spot",LC-MS/MS after enzymatic hydrolysis,O-Desmethylangolensin,"",2908,,,,,,1.3,0.1,,,,,,,,,,,,,,,,ng/mL,,0.00,,mg/L,Crude,,,,Chun 2009
715,717,2,All,General adult population,United States,NHANES (National Health and Nutrition Examination Survey),,"Urine, spot",LC-MS/MS after enzymatic hydrolysis,Equol,"",2908,,,,,,2.1,0.1,,,,,,,,,,,,,,,,ng/mL,,0.00,,mg/L,Crude,,,,Chun 2009
716,,0,All,General adult population,United States,NHANES (National Health and Nutrition Examination Survey),,"Urine, spot",LC-MS/MS after enzymatic hydrolysis,Isoflavones,Genistein + Daidzein + Equol + O-Desmethylangolensin,2908,,,,,,4.8,0.1,,,,,,,,,,,,,,,,ng/mL,,0.00,,mg/L,Crude,,,,Chun 2009
727,730,2,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Daidzein,"",26,,,,8.8,12.5,,,0.0,,,,,2.2,,,,39.72,,,,,,umol/day,8.80,,2.20,umol/day,Crude,,,,French 2007
728,730,2,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Genistein,"",26,,,,3.0,4.8,,,0.0,,,,,0.74,,,,16.9,,,,,,umol/day,3.00,,0.74,umol/day,Crude,,,,French 2007
729,730,2,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Equol,"",26,,,,6.6,12.1,,,0.0,,,,,0.0,,,,40.0,,,,,,umol/day,6.60,,0.00,umol/day,Crude,,,,French 2007
730,735,1,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Isoflavones,Genistein + Daidzein + Equol,26,,,,17.4,23.0,,,0.0,,,,,4.1,,,,84.5,,,,,,umol/day,17.40,,4.10,umol/day,Crude,,,,French 2007
731,734,2,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Enterodiol,"",26,,,,6.7,15.1,,,0.0,,,,,1.0,,,,65.3,,,,,,umol/day,6.70,,1.00,umol/day,Crude,,,,French 2007
732,734,2,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Enterolactone,"",26,,,,13.2,20.8,,,0.0,,,,,4.6,,,,90.5,,,,,,umol/day,13.20,,4.60,umol/day,Crude,,,,French 2007
733,734,2,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Secoisolariciresinol,"",26,,,,0.6,1.4,,,0.0,,,,,0.2,,,,6.8,,,,,,umol/day,0.60,,0.20,umol/day,Crude,,,,French 2007
734,735,1,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Lignans,Enterodiol + Enterolactone + Secoisolariciresinol,26,,,,20.6,34.7,,,0.0,,,,,6.4,,,,162.8,,,,,,umol/day,20.60,,6.40,umol/day,Crude,,,,French 2007
735,,0,All,Premenopausal women participant in a prospective study,Canada,,,"Urine, 24-h",GC-MS after enzymatic hydrolysis,Phytoestrogens,Genistein + Daidzein + Equol + Enterodiol + Enterolactone + Secoisolariciresinol,26,,,,38.0,46.4,,,1.5,,,,,15.9,,,,197.5,,,,,,umol/day,38.00,,15.90,umol/day,Crude,,,,French 2007
740,,0,All,Postmenopausal women,United States,,baseline; 1 week,"Plasma, fasting",LC-MS after enzymatic hydrolysis,Genistein,"",96,,,,,,12.2,4.3,1.9,,,,,10.9,,,,420.9,,,,,,nmol/L,,12.20,10.90,nmol/L,Crude,,,,Frankenfeld 2003
741,,0,All,Postmenopausal women,United States,,baseline; 1 week,"Plasma, fasting",LC-MS after enzymatic hydrolysis,Daidzein,"",96,,,,,,6.9,3.6,2.0,,,,,5.0,,,,157.6,,,,,,nmol/L,,6.90,5.00,nmol/L,Crude,,,,Frankenfeld 2003
745,,0,All,General population,Japan,JPHC (Japan Public Health Center-based Prospective Study on Cancer and Cardiovascular Diseases),,"Serum, fasting",Time-resolved fluoroimmunoassay (TR-FIA) after enzymatic hydrolysis,Daidzein,"",202,,,,119.9,135.8,,,,,,,168.5,77.4,25.9,,,,,,,,,nmol/L,119.90,,77.40,nmol/L,Crude,,,,Yamamoto 2001
749,,0,All,General population,Japan,JPHC (Japan Public Health Center-based Prospective Study on Cancer and Cardiovascular Diseases),,"Serum, fasting",Time-resolved fluoroimmunoassay (TR-FIA) after enzymatic hydrolysis,Genistein,"",202,,,,475.3,510.4,,,,,,,566.7,333.6,176.4,,,,,,,,,nmol/L,475.30,,333.60,nmol/L,Crude,,,,Yamamoto 2001
746,,0,All,General population,Japan,JPHC (Japan Public Health Center-based Prospective Study on Cancer and Cardiovascular Diseases),,"Urine, 24-h",HPLC after enzymatic hydrolysis,Daidzein,"",93,,,,17.0,15.3,,,,,,,23.7,12.5,7.4,,,,,,,,,umol/day,17.00,,12.50,umol/day,Crude,,,,Yamamoto 2001
750,,0,All,General population,Japan,JPHC (Japan Public Health Center-based Prospective Study on Cancer and Cardiovascular Diseases),,"Urine, 24-h",HPLC after enzymatic hydrolysis,Genistein,"",93,,,,14.2,14.1,,,,,,,20.4,9.9,4.3,,,,,,,,,umol/day,14.20,,9.90,umol/day,Crude,,,,Yamamoto 2001
781,,0,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavonoids,Naringenin + Hesperetin + Eriodictyol,45,,,,,,,,,,66.0,,,352.0,,,1506.0,,,,,,,ug/day,,,0.35,mg/day,Crude,,,,Krogholm 2010
782,10333,2,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavanones,Naringenin + Hesperetin + Eriodictyol,45,,,,,,,,,,8.0,,,169.0,,,1166.0,,,,,,,ug/day,,,0.17,mg/day,Crude,,,,Krogholm 2010
783,782,3,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Naringenin,"",45,,,,,,,,,,3.0,,,72.0,,,576.0,,,,,,,ug/day,,,0.07,mg/day,Crude,,,,Krogholm 2010
784,782,3,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Hesperetin,"",45,,,,,,,,,,2.0,,,5.0,,,521.0,,,,,,,ug/day,,,0.00,mg/day,Crude,,,,Krogholm 2010
785,782,3,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Eriodictyol,"",45,,,,,,,,,,1.0,,,3.0,,,135.0,,,,,,,ug/day,,,0.00,mg/day,Crude,,,,Krogholm 2010
791,,0,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavonoids,Naringenin + Hesperetin + Eriodictyol,45,,,,,,,,,,61.0,,,445.0,,,4570.0,,,,,,,ug/day,,,0.44,mg/day,Crude,,,,Krogholm 2010
792,10340,2,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavanones,Naringenin + Hesperetin + Eriodictyol,45,,,,,,,,,,8.0,,,317.0,,,4244.0,,,,,,,ug/day,,,0.32,mg/day,Crude,,,,Krogholm 2010
793,792,3,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Naringenin,"",45,,,,,,,,,,3.0,,,210.0,,,1802.0,,,,,,,ug/day,,,0.21,mg/day,Crude,,,,Krogholm 2010
794,792,3,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Hesperetin,"",45,,,,,,,,,,1.0,,,7.0,,,2105.0,,,,,,,ug/day,,,0.01,mg/day,Crude,,,,Krogholm 2010
795,792,3,Controls,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Eriodictyol,"",45,,,,,,,,,,1.0,,,17.0,,,154.0,,,,,,,ug/day,,,0.02,mg/day,Crude,,,,Krogholm 2010
801,,0,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavonoids,Naringenin + Hesperetin + Eriodictyol,34,,,,,,,,,,65.0,,,175.0,,,2569.0,,,,,,,ug/day,,,0.17,mg/day,Crude,,,,Krogholm 2010
802,10354,2,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavanones,Naringenin + Hesperetin + Eriodictyol,34,,,,,,,,,,8.0,,,91.0,,,1852.0,,,,,,,ug/day,,,0.09,mg/day,Crude,,,,Krogholm 2010
803,802,3,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Naringenin,"",34,,,,,,,,,,3.0,,,70.0,,,738.0,,,,,,,ug/day,,,0.07,mg/day,Crude,,,,Krogholm 2010
804,802,3,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Hesperetin,"",34,,,,,,,,,,2.0,,,5.0,,,1198.0,,,,,,,ug/day,,,0.00,mg/day,Crude,,,,Krogholm 2010
805,802,3,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Eriodictyol,"",34,,,,,,,,,,1.0,,,3.0,,,197.0,,,,,,,ug/day,,,0.00,mg/day,Crude,,,,Krogholm 2010
811,,0,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavonoids,Naringenin + Hesperetin + Eriodictyol,34,,,,,,,,,,78.0,,,635.0,,,8262.0,,,,,,,ug/day,,,0.63,mg/day,Crude,,,,Krogholm 2010
812,10347,2,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Flavanones,Naringenin + Hesperetin + Eriodictyol,34,,,,,,,,,,9.0,,,493.0,,,7899.0,,,,,,,ug/day,,,0.49,mg/day,Crude,,,,Krogholm 2010
813,812,3,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Naringenin,"",34,,,,,,,,,,3.0,,,226.0,,,2720.0,,,,,,,ug/day,,,0.23,mg/day,Crude,,,,Krogholm 2010
814,812,3,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Hesperetin,"",34,,,,,,,,,,2.0,,,177.0,,,4516.0,,,,,,,ug/day,,,0.18,mg/day,Crude,,,,Krogholm 2010
815,812,3,Intervention,Employees at workplaces in Copenhagen area with or without a free-fruit program intervention,Denmark,,,"Urine, 24-h",HPLC after enzymatic hydrolysis,Eriodictyol,"",34,,,,,,,,,,1.0,,,24.0,,,1074.0,,,,,,,ug/day,,,0.02,mg/day,Crude,,,,Krogholm 2010
957,,0,All,Adults in the Seattle metropolitan area participant in a feeding study,United States,,,"Plasma, fasting",LC-MS after enzymatic hydrolysis,Genistein,"",77,,,,,,16.9,,1.9,,,,,12.8,,,,1304.4,,,,,,nmol/L,,16.90,12.80,nmol/L,Crude,,,,Frankenfeld 2002
958,,0,All,Adults in the Seattle metropolitan area participant in a feeding study,United States,,,"Plasma, fasting",LC-MS after enzymatic hydrolysis,Daidzein,"",77,,,,,,8.8,,2.0,,,,,4.7,,,,708.4,,,,,,nmol/L,,8.80,4.70,nmol/L,Crude,,,,Frankenfeld 2002
1042,1047,1,All,Adults from the university campus area in Uppsala,Sweden,,baseline,"Plasma, fasting",GC-MS,5-n-Heptadecylresorcinol (C17:0),"",51,,,,,,5.0,,,,,,,,,,,,,,,4.0,7.0,nmol/L,,5.00,,nmol/L,Crude,,,,Andersson 2011
1043,1047,1,All,Adults from the university campus area in Uppsala,Sweden,,baseline,"Plasma, fasting",GC-MS,5-n-Nonadecylresorcinol (C19:0),"",51,,,,,,20.0,,,,,,,,,,,,,,,16.0,25.0,nmol/L,,20.00,,nmol/L,Crude,,,,Andersson 2011
1044,1047,1,All,Adults from the university campus area in Uppsala,Sweden,,baseline,"Plasma, fasting",GC-MS,5-n-Heneicosylresorcinol (C21:0),"",51,,,,,,27.0,,,,,,,,,,,,,,,21.0,34.0,nmol/L,,27.00,,nmol/L,Crude,,,,Andersson 2011
1045,1047,1,All,Adults from the university campus area in Uppsala,Sweden,,baseline,"Plasma, fasting",GC-MS,5-n-Tricosylresorcinol (C23:0),"",51,,,,,,11.0,,,,,,,,,,,,,,,8.0,14.0,nmol/L,,11.00,,nmol/L,Crude,,,,Andersson 2011
1046,1047,1,All,Adults from the university campus area in Uppsala,Sweden,,baseline,"Plasma, fasting",GC-MS,5-n-Pentacosylresorcinol (C25:0),"",51,,,,,,9.0,,,,,,,,,,,,,,,7.0,12.0,nmol/L,,9.00,,nmol/L,Crude,,,,Andersson 2011
1047,,0,All,Adults from the university campus area in Uppsala,Sweden,,baseline,"Plasma, fasting",GC-MS,Alkylresorcinols,5-n-Heptadecylresorcinol (C17:0) + 5-n-Nonadecylresorcinol (C19:0) + 5-n-Heneicosylresorcinol (C21:0) + 5-n-Tricosylresorcinol (C23:0) + 5-n-Pentacosylresorcinol (C25:0) + 5-n-Heptadecylresorcinol (C17:0) / 5-n-Heneicosylresorcinol (C21:0),51,,,,,,73.0,,,,,,,,,,,,,,,57.0,92.0,nmol/L,,73.00,,nmol/L,Crude,,,,Andersson 2011
1048,1047,1,All,Adults from the university campus area in Uppsala,Sweden,,baseline,"Plasma, fasting",GC-MS,5-n-Heptadecylresorcinol (C17:0) / 5-n-Heneicosylresorcinol (C21:0),"",51,,,,,,0.19,,,,,,,,,,,,,,,0.16,0.23,without unit,,0.19,,without unit,Crude,,,,Andersson 2011
1049,1054,1,All,Adults from the university campus area in Uppsala,Sweden,,3 months,"Plasma, fasting",GC-MS,5-n-Heptadecylresorcinol (C17:0),"",51,,,,,,6.0,,,,,,,,,,,,,,,4.0,7.0,nmol/L,,6.00,,nmol/L,Crude,,,,Andersson 2011
1050,1054,1,All,Adults from the university campus area in Uppsala,Sweden,,3 months,"Plasma, fasting",GC-MS,5-n-Nonadecylresorcinol (C19:0),"",51,,,,,,22.0,,,,,,,,,,,,,,,17.0,27.0,nmol/L,,22.00,,nmol/L,Crude,,,,Andersson 2011
1051,1054,1,All,Adults from the university campus area in Uppsala,Sweden,,3 months,"Plasma, fasting",GC-MS,5-n-Heneicosylresorcinol (C21:0),"",51,,,,,,29.0,,,,,,,,,,,,,,,23.0,38.0,nmol/L,,29.00,,nmol/L,Crude,,,,Andersson 2011
1052,1054,1,All,Adults from the university campus area in Uppsala,Sweden,,3 months,"Plasma, fasting",GC-MS,5-n-Tricosylresorcinol (C23:0),"",51,,,,,,13.0,,,,,,,,,,,,,,,10.0,17.0,nmol/L,,13.00,,nmol/L,Crude,,,,Andersson 2011
1053,1054,1,All,Adults from the university campus area in Uppsala,Sweden,,3 months,"Plasma, fasting",GC-MS,5-n-Pentacosylresorcinol (C25:0),"",51,,,,,,11.0,,,,,,,,,,,,,,,8.0,15.0,nmol/L,,11.00,,nmol/L,Crude,,,,Andersson 2011
1054,,0,All,Adults from the university campus area in Uppsala,Sweden,,3 months,"Plasma, fasting",GC-MS,Alkylresorcinols,5-n-Heptadecylresorcinol (C17:0) + 5-n-Nonadecylresorcinol (C19:0) + 5-n-Heneicosylresorcinol (C21:0) + 5-n-Tricosylresorcinol (C23:0) + 5-n-Pentacosylresorcinol (C25:0) + 5-n-Heptadecylresorcinol (C17:0) / 5-n-Heneicosylresorcinol (C21:0),51,,,,,,84.0,,,,,,,,,,,,,,,66.0,107.0,nmol/L,,84.00,,nmol/L,Crude,,,,Andersson 2011
1055,1054,1,All,Adults from the university campus area in Uppsala,Sweden,,3 months,"Plasma, fasting",GC-MS,5-n-Heptadecylresorcinol (C17:0) / 5-n-Heneicosylresorcinol (C21:0),"",51,,,,,,0.19,,,,,,,,,,,,,,,0.15,0.25,without unit,,0.19,,without unit,Crude,,,,Andersson 2011
1100,,0,African Americans,African American and white adults from Los Angeles area,United States,,,"Plasma, fasting",HPLC,Lutein/Zeaxanthin,"",124,,,,,,0.25,,,,,,,0.25,,,,,,,,0.2,0.33,umol/L,,250.00,250.00,nmol/L,Crude,,,,Arab 2011
1101,,0,African Americans,African American and white adults from Los Angeles area,United States,,,"Plasma, fasting",HPLC,beta-Cryptoxanthin,"",124,,,,,,0.18,,,,,,,0.18,,,,,,,,0.12,0.26,umol/L,,180.00,180.00,nmol/L,Crude,,,,Arab 2011
