"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"2010","AFHJQYHRLPMKHU-CGISPIQUSA-N","O=C1C=2C(O)=CC=CC2C(C3=CC(=CC(O)=C13)CO)C4OC(CO)C(O)C(O)C4O","Aloin(mixture of A&B)","441.11",418.126385,NA,NA,NA,NA,"Aloin",73222
"2115","AFHJQYHRLPMKHU-OSYMLPPYSA-N","O=C1C=2C(O)=CC=CC2C(C3=CC(=CC(O)=C13)CO)C4OC(CO)C(O)C(O)C4O","Aloin A","441.11",NA,NA,"DTXSID0045967",NA,NA,NA,2991
"2116","AFHJQYHRLPMKHU-OSYMLPPYSA-N","O=C1C=2C(O)=CC=CC2C(C3=CC(=CC(O)=C13)CO)C4OC(CO)C(O)C(O)C4O","Aloin A","419.13",NA,NA,"DTXSID0045967",NA,NA,NA,2991
"2315","AFHJQYHRLPMKHU-UHFFFAOYSA-N","PB005501","Aloin","419.133658284",418.126382302,"HMDB0035219",NA,NA,"FDB013867",NA,NA
"2321","AFHJQYHRLPMKHU-WEZNYRQKSA-N","O=C1C=2C(O)=CC=CC2C(C3=CC(=CC(O)=C13)CO)C4OC(CO)C(O)C(O)C4O","Aloin B","419.13",418.126385,NA,NA,NA,NA,"Aloin B",74131
"2322","AFHJQYHRLPMKHU-WEZNYRQKSA-N","VF-NPL-QEHF026745","Aloin","457.089538574219",418.126385,NA,NA,NA,NA,"Aloin B",74131
"2324","AFHJQYHRLPMKHU-WEZNYRQKSA-N","O=C1C=2C(O)=CC=CC2C(C3=CC(=CC(O)=C13)CO)C4OC(CO)C(O)C(O)C4O","Aloin B","441.11",418.126385,NA,NA,NA,NA,"Aloin B",74131
"2330","AFHJQYHRLPMKHU-WEZNYRQKSA-N","O=C1C=2C(O)=CC=CC2C(C3=CC(=CC(O)=C13)CO)C4OC(CO)C(O)C(O)C4O","Aloin","436.160186767578",418.126385,NA,NA,NA,NA,"Aloin B",74131
"2404","AFIIBUOYKYSPKB-UHFFFAOYSA-N","LU084904","Aziprotryne","226.0869",NA,NA,"DTXSID3041615",NA,NA,NA,NA
"2416","AFOLOMGWVXKIQL-UHFFFAOYSA-O","COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1","Petunidin; LC-ESI-QTOF; MS2; CE","317.065031",317.06612777,"HMDB0003173",NA,NA,"FDB002755","Petunidin",75318
"2424","AFSDNFLWKVMVRB-UHFFFAOYSA-N","O=C1OC2=C(O)C(O)=CC=3C(=O)OC=4C(O)=C(O)C=C1C4C23","Ellagic acid","303.01",302.006267153,"HMDB0002899","DTXSID2020557",NA,"FDB012575","Ellagic acid",4775
"2425","AFSDNFLWKVMVRB-UHFFFAOYSA-N","O=C1OC2=C(O)C(O)=CC=3C(=O)OC=4C(O)=C(O)C=C1C4C23","Ellagic acid","324.99",302.006267153,"HMDB0002899","DTXSID2020557",NA,"FDB012575","Ellagic acid",4775
"2593","AFSDNFLWKVMVRB-UHFFFAOYSA-N","VF-NPL-LTQ006216","Ellagic Acid","319.785516103109",302.006267153,"HMDB0002899","DTXSID2020557",NA,"FDB012575","Ellagic acid",4775
"2695","AFSDNFLWKVMVRB-UHFFFAOYSA-N","CCMSLIB00005718894","ellagic_acid","156.97",302.006267153,"HMDB0002899","DTXSID2020557",NA,"FDB012575","Ellagic acid",4775
"3210","AFSHUZFNMVJNKX-LLWMBOQKSA-N","O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)CO)CCCCCCCC=CCCCCCCCC","""1,2-Dioleoyl-rac-glycerol""","620.99",620.537975414,"HMDB0007218",NA,NA,"FDB094043",NA,52333
"3211","AFVLVVWMAFSXCK-VMPITWQZSA-N","MSBNK-JEOL_Ltd-JEL00044","alpha-cyano-4-hydroxycinnamic acid","190.04987",NA,NA,NA,NA,NA,NA,64340
"3213","AFVLVVWMAFSXCK-VMPITWQZSA-N","MSBNK-JEOL_Ltd-JEL00045","alpha-cyano-4-hydroxycinnamic acid","212.03181",NA,NA,NA,NA,NA,NA,64340
"3216","AFWOYEYXUDHGHF-UHFFFAOYSA-N","MSBNK-Eawag-EA292310","Bisperfluorodecyl phosphate","990.9768",NA,NA,"DTXSID90218051",NA,NA,NA,83540
"3252","AFYCEAFSNDLKSX-UHFFFAOYSA-N","MSBNK-UFZ-UA006435","4-methyl-7-diethylaminocoumarin","254.1151",NA,NA,"DTXSID9025035",NA,NA,NA,51938
"3253","AFYCEAFSNDLKSX-UHFFFAOYSA-N","UA006401","4-methyl-7-diethylaminocoumarin","232.1332",NA,NA,"DTXSID9025035",NA,NA,NA,51938
"3265","AFYCEAFSNDLKSX-UHFFFAOYSA-N","UA006422","4-methyl-7-diethylaminocoumarin","231.1254",NA,NA,"DTXSID9025035",NA,NA,NA,51938
"3285","AFZSMODLJJCVPP-UHFFFAOYSA-N","CCMSLIB00005724334","2,2'-Dithiobisbenzothiazole","332.964",331.957032962,"HMDB0244457","DTXSID1020146",NA,NA,NA,53239
"3289","AGBCLJAHARWNLA-DQUQINEDSA-N","PM007920","Ginsenoside Rg2","785.5024",NA,NA,NA,NA,NA,NA,77151
"3293","AGBQKNBQESQNJD-UHFFFAOYNA-N","OC(=O)CCCCC1CCSS1","DL-6,8-Thioctic acid","207.0507985",206.043521072,NA,NA,"T3D2702",NA,NA,NA
"3295","AGBQKNBQESQNJD-UHFFFAOYSA-N","O=C(O)CCCCC1SSCC1","5-(1,2-dithiolan-3-yl)pentanoic acid","229.03",206.043521072,"HMDB0251530","DTXSID7025508",NA,"FDB004339",NA,16494
"3297","AGBQKNBQESQNJD-UHFFFAOYSA-N","O=C(O)CCCCC1SSCC1","5-(1,2-dithiolan-3-yl)pentanoic acid","207.05",206.043521072,"HMDB0251530","DTXSID7025508",NA,"FDB004339",NA,16494
"3385","AGJBLWCLQCKRJP-UHFFFAOYSA-N","CO000154","Drofenine","318.24342",NA,NA,"DTXSID0048472",NA,NA,NA,NA
"3396","AGOYDEPGAOXOCK-KCBOHYOISA-N","MSBNK-Athens_Univ-AU105309","Clarithromycin","748.4842",747.476891299,"HMDB0015342","DTXSID3022829",NA,NA,"Clarithromycin",3732
"3422","AGOYDEPGAOXOCK-KCBOHYOISA-N","O=C1OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(OC)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C","CLARITHROMYCIN","770.466",747.476891299,"HMDB0015342","DTXSID3022829",NA,NA,"Clarithromycin",3732
"3433","AGPKZVBTJJNPAG-CRCLSJGQSA-N","CC[C@H](C)[C@@H](N)C(O)=O","D-Alloisoleucine; LC-ESI-QTOF; MS2; CE","132.101905",NA,NA,NA,NA,NA,NA,85306
"3449","AGPKZVBTJJNPAG-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS028003","(2S,3S)-2-Amino-3-methylpentanoic acid","132.14",131.094628665,"HMDB0033923","DTXSID2046882",NA,"FDB012123",NA,38264
"3505","AGPKZVBTJJNPAG-UHNVWZDZSA-N","MoNA031892","ALLO-ISOLEUCINE","132.1019047",131.094628665,"HMDB0000557","DTXSID3046530",NA,"FDB022117","Alloisoleucine",85338
"3529","AGPKZVBTJJNPAG-WHFBIAKZSA-N","EMBL-MCF_spec352816","Isoleucine","132.101850086554",131.094628665,"HMDB0000172","DTXSID1047441","T3D4364",NA,"Isoleucine",58045
"3533","AGPKZVBTJJNPAG-WHFBIAKZSA-N","KNA00322","L-Isoleucine","133.1",131.094628665,"HMDB0000172","DTXSID1047441","T3D4364",NA,"Isoleucine",58045
"3679","AGSPXMVUFBBBMO-UHFFFAOYSA-N","KO002126","3-Aminopropionitrile","71",70.053098202,"HMDB0004101","DTXSID6048418","T3D1690","FDB012565",NA,27413
"3697","AGZMFTKKLPHOMT-DUJTVWLASA-N","CCMSLIB00004679938","Akuammicine","323.175",NA,NA,NA,NA,NA,NA,70499
"3699","AHBXXEZLRFCZSF-UHFFFAOYSA-N","CC(C)(C)C1=NN=C(O)N(N)C1=O","Metribuzin-diketo; LC-ESI-ITFT; MS2; CE","185.103302",NA,NA,"DTXSID9037616",NA,NA,NA,83448
"3740","AHCYMLUZIRLXAA-SHYZEUOFSA-N","O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O","2'-Deoxyuridine-5'-triphosphate sodium salt","468.9808907",467.973612734,"HMDB0001191",NA,"T3D4430","FDB030842","dUTP",17625
"3754","AHJKRLASYNVKDZ-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01049","p,p'-DDD","317.95",317.953661148,"HMDB0304640","DTXSID4020373","T3D0025","FDB097219","DDD",27841
"3756","AHLBNYSZXLDEJQ-FWEHEUNISA-N","MSBNK-Athens_Univ-AU236204","Orlistat","496.3997",495.392373811,"HMDB0015215","DTXSID8023395",NA,NA,"Orlistat",94686
"3757","AHLBNYSZXLDEJQ-FWEHEUNISA-N","CCMSLIB00000005931","Orlistat","534.355",495.392373811,"HMDB0015215","DTXSID8023395",NA,NA,"Orlistat",94686
"3759","AHLBNYSZXLDEJQ-FWEHEUNISA-N","O=CNC(C(=O)OC(CCCCCCCCCCC)CC1OC(=O)C1CCCCCC)CC(C)C","ORLISTAT","518.382",495.392373811,"HMDB0015215","DTXSID8023395",NA,NA,"Orlistat",94686
"3786","AHLPHDHHMVZTML-BYPYZUCNSA-N","NCCC[C@H](N)C(O)=O","L-Ornithine","133.0971541",132.089877638,"HMDB0000214",NA,"T3D4329","FDB030969","Ornithine",15729
"3790","AHLPHDHHMVZTML-BYPYZUCNSA-N","KNA00156","L-Ornithine","265.19",132.089877638,"HMDB0000214",NA,"T3D4329","FDB030969","Ornithine",15729
"3799","AHLPHDHHMVZTML-BYPYZUCNSA-N","KNA00154","L-Ornithine","116.07",132.089877638,"HMDB0000214",NA,"T3D4329","FDB030969","Ornithine",15729
"3861","AHLPHDHHMVZTML-SCSAIBSYSA-N","MoNA032026","ORNITHINE","133.0971536",132.089877638,"HMDB0003374",NA,NA,"FDB023157","D-Ornithine",16176
"3883","AHLPHDHHMVZTML-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS028503","(S)-2,5-Diaminopentanoate","133.14",132.089877638,NA,NA,NA,"FDB003654",NA,18257
"3902","AHOUBRCZNHFOSL-YOEHRIQHSA-N","SM855502","Paroxetine","330.15",329.142721716,"HMDB0014853","DTXSID3023425","T3D2868",NA,"Paroxetine",7936
"3918","AHSGHEXYEABOKT-UHFFFAOYSA-N","MSBNK-LCSB-LU037101","Triethylene glycol dibenzoate","359.1489",NA,NA,"DTXSID7029611",NA,NA,NA,NA
"3922","AHTPATJNIAFOLR-UHFFFAOYSA-N","MSBNK-Eawag-EA012403","Thifensulfuron-methyl","388.038",387.030725507,"HMDB0258993","DTXSID1024124",NA,NA,NA,83453
"3984","AHUAGKUYEMQHTH-UHFFFAOYSA-N","VF-NPL-LTQ007318","5-Hydroxy-2',4',7,8-Tetramethoxyflavone","359.219830322266",NA,NA,"DTXSID30558761",NA,NA,NA,NA
"3999","AIBMPOJXBGZIPQ-UHFFFAOYSA-N","MSBNK-RIKEN-PR310970","Flavone base + 3O, 2MeO, O-Hex-dHex","639.1913",638.18468504,"HMDB0037462",NA,NA,"FDB016526",NA,NA
"4001","AIBOHNYYKWYQMM-MXBSLTGDSA-N","MSJ00143","Torulene","535.42982",534.422551,NA,NA,NA,NA,"Torulene",9638
"4004","AIFCFBUSLAEIBR-UHFFFAOYSA-N","O=C1C=C(OC2=CC(OC)=CC(O)=C12)C=3C=CC(OC)=C(C3)C4=C(O)C=C(O)C=5C(=O)C=C(OC54)C=6C=CC(O)=CC6","Ginkgetin","567.13",566.121296924,"HMDB0033762","DTXSID70197416",NA,"FDB011902","Ginkgetin",5353
"4006","AIFCFBUSLAEIBR-UHFFFAOYSA-N","O=C1C=C(OC2=CC(OC)=CC(O)=C12)C=3C=CC(OC)=C(C3)C4=C(O)C=C(O)C=5C(=O)C=C(OC54)C=6C=CC(O)=CC6","Ginkgetin","589.11",566.121296924,"HMDB0033762","DTXSID70197416",NA,"FDB011902","Ginkgetin",5353
"4039","AIFRHYZBTHREPW-UHFFFAOYSA-N","UA007501","Norharman","169.076",168.068748266,"HMDB0012897","DTXSID2021070",NA,"FDB007945","beta-Carboline",109895
"4043","AIFRHYZBTHREPW-UHFFFAOYSA-N","VF-NPL-QEHF026426","Norharman","191.057968139648",168.068748266,"HMDB0012897","DTXSID2021070",NA,"FDB007945","beta-Carboline",109895
"4050","AIFRHYZBTHREPW-UHFFFAOYSA-N","N=1C=CC2=C(C1)NC=3C=CC=CC32","Norharman","186.102569580078",168.068748266,"HMDB0012897","DTXSID2021070",NA,"FDB007945","beta-Carboline",109895
"4061","AIFRHYZBTHREPW-UHFFFAOYSA-N","VF-NPL-QEHF026428","Norharman","207.03190612793",168.068748266,"HMDB0012897","DTXSID2021070",NA,"FDB007945","beta-Carboline",109895
"4120","AIGAZQPHXLWMOJ-UHFFFAOYSA-N","O=C1C(=O)C2=C(OC=C2C)C=3C=CC4=C(C=CC=C4C)C13","Tanshinone I","299.06",276.078644246,"HMDB0258714",NA,NA,NA,NA,NA
"4122","AIGAZQPHXLWMOJ-UHFFFAOYSA-N","O=C1C(=O)C2=C(OC=C2C)C=3C=CC4=C(C=CC=C4C)C13","Tanshinone I","277.08",276.078644246,"HMDB0258714",NA,NA,NA,NA,NA
"4185","AIJULSRZWUXGPQ-UHFFFAOYSA-N","CC(=O)C=O","Methylglyoxal solution","73.02840582",72.021129372,"HMDB0001167","DTXSID0021628",NA,"FDB031000","Pyruvaldehyde",17158
"4191","AIONOLUJZLIMTK-AWEZNQCLSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1","Hesperetin","325.07",302.07903818,"HMDB0005782","DTXSID4022319",NA,"FDB002677","Hesperetin",28230
"4193","AIONOLUJZLIMTK-AWEZNQCLSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1","Hesperetin","303.09",302.07903818,"HMDB0005782","DTXSID4022319",NA,"FDB002677","Hesperetin",28230
"5164","AIONOLUJZLIMTK-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS078004","3',5,7-Trihydroxy-4'-methoxy flavanone","303.28",302.079038171,"HMDB0030746","DTXSID80274404",NA,NA,NA,NA
"5198","AIOWJIMWVFWROP-UHFFFAOYSA-N","AU117804","Baquiloprim","309.1822",308.174944668,"HMDB0248865",NA,NA,NA,NA,NA
"5208","AIULWNKTYPZYAN-SFHVURJKSA-N","O=C(CCC1=CC=C(O)C(OC)=C1)CC(O)CCCCCCCCC","10-Gingerol","351.25",NA,NA,"DTXSID80178079",NA,NA,NA,NA
"5209","AIULWNKTYPZYAN-SFHVURJKSA-N","O=C(CCC1=CC=C(O)C(OC)=C1)CC(O)CCCCCCCCC","10-Gingerol","373.23",NA,NA,"DTXSID80178079",NA,NA,NA,NA
"5224","AIULWNKTYPZYAN-SFHVURJKSA-N","PM012307","[10]-Gingerol","351.5",NA,NA,"DTXSID80178079",NA,NA,NA,NA
"5255","AJEAHBZZHSLIQP-UHFFFAOYSA-N","UA001701","2-nitro-9-fluorenone","226.0499",NA,NA,"DTXSID70184942",NA,NA,NA,NA
"5261","AJHCSUXXECOXOY-UHFFFAOYSA-N","PM002703","Gly-Trp","262",261.111341361,"HMDB0028852",NA,NA,"FDB111884",NA,NA
"5262","AJLFOPYRIVGYMJ-INTXDZFKSA-N","CCMSLIB00000085306","MLS002207227-01!","391.242",390.240624,NA,"DTXSID4040684",NA,NA,"Mevastatin",34848
"5269","AJLFOPYRIVGYMJ-INTXDZFKSA-N","O=C1OC(CCC2C(C=CC3=CCCC(OC(=O)C(C)CC)C32)C)CC(O)C1","Mevastatin","781.49",390.240624,NA,"DTXSID4040684",NA,NA,"Mevastatin",34848
"5271","AJLFOPYRIVGYMJ-INTXDZFKSA-N","O=C1OC(CCC2C(C=CC3=CCCC(OC(=O)C(C)CC)C32)C)CC(O)C1","Mevastatin","803.471",390.240624,NA,"DTXSID4040684",NA,NA,"Mevastatin",34848
"5276","AJLFOPYRIVGYMJ-INTXDZFKSA-N","O=C1OC(CCC2C(C=CC3=CCCC(OC(=O)C(C)CC)C32)C)CC(O)C1","Mevastatin","798.517",390.240624,NA,"DTXSID4040684",NA,NA,"Mevastatin",34848
"5288","AJPIUNPJBFBUKK-UHFFFAOYSA-N","UF419504","Pyrimidinol","153.1022",152.094963014,"HMDB0245733","DTXSID1027502",NA,NA,NA,38629
"5450","AJSPSRWWZBBIOR-UHFFFAOYSA-N","O=C1OC2=C3C=COC3=CC(OC)=C2C=C1","Isobergapten","217.05",216.042258738,"HMDB0302838","DTXSID8075415","T3D0816","FDB006431",NA,NA
"5453","AJSPSRWWZBBIOR-UHFFFAOYSA-N","O=C1OC2=C3C=COC3=CC(OC)=C2C=C1","Isobergapten","239.03",216.042258738,"HMDB0302838","DTXSID8075415","T3D0816","FDB006431",NA,NA
"5529","AJXPJJZHWIXJCJ-UHFFFAOYSA-N","MSBNK-Eawag-EQ328506","Methsuximide","204.1019",203.094628665,"HMDB0015611","DTXSID5023293",NA,NA,NA,NA
"5546","AKCRVYNORCOYQT-UHFFFAOYSA-N","FiehnHILIC002156","N-Methylvaline","132.1023",NA,NA,NA,NA,NA,NA,64348
"5548","AKEUNCKRJATALU-UHFFFAOYSA-N","MoNA038820","2,6-DIHYDROXYBENZOIC ACID","155.0338847",154.026608673,"HMDB0013676","DTXSID1059785",NA,"FDB000845","2,6-Dihydroxybenzoic acid",68465
"5556","AKGWUHIOEVNNPC-UHFFFAOYSA-N","KO002250","Arginine ethyl ester","203",202.142975836,"HMDB0248577",NA,NA,NA,NA,NA
"5567","AKIHYQWCLCDMMI-UHFFFAOYSA-N","MSBNK-RIKEN-PR311079","Coumaroyl agmatine (isomer of 1297)","277.1661",NA,NA,NA,NA,NA,NA,32818
"5573","AKIHYQWCLCDMMI-VMPITWQZSA-N","PM018186","p-Coumaroylagmatine","278.1693",276.158625904,"HMDB0033460",NA,NA,"FDB011502",NA,86080
"5574","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","narcotine","436.14",413.147452095,"HMDB0033439","DTXSID4023385",NA,"FDB011477","alpha-Narcotine",73237
"5575","AKNNEGZIBPJZJG-MSOLQXFVSA-N","VF-NPL-QEHF002757","NOSCAPINE","452.110595703125",413.147452095,"HMDB0033439","DTXSID4023385",NA,"FDB011477","alpha-Narcotine",73237
"5576","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","narcotine","414.16",413.147452095,"HMDB0033439","DTXSID4023385",NA,"FDB011477","alpha-Narcotine",73237
"5770","AKNNEGZIBPJZJG-QZTJIDSGSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","NARCOTIN","414.154",NA,NA,"DTXSID70191919",NA,NA,NA,NA
"5775","AKNNEGZIBPJZJG-UHFFFAOYSA-N","CCMSLIB00000848403","NCGC00015757-10!6,7-dimethoxy-3-(4-methoxy-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl)-3H-2-benzofuran-1-one","414.154",413.147452095,"HMDB0033441",NA,NA,"FDB011479",NA,NA
"5788","AKNQMEBLVAMSNZ-UHFFFAOYSA-N","LU056604","Azaconazole","300.0301",NA,NA,"DTXSID3041613",NA,NA,NA,81898
"5789","AKNQMEBLVAMSNZ-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01062","Azaconazole","299.02",NA,NA,"DTXSID3041613",NA,NA,NA,81898
"5801","AKPLHCDWDRPJGD-UHFFFAOYSA-N","MSBNK-Eawag-EQ360807","Nordiazepam","271.0633",270.055990691,"HMDB0060538","DTXSID2049000","T3D4588","FDB007124","Nordazepam",111762
"5835","AKUJBENLRBOFTD-QZIXMDIESA-N","AU203211","Betamethasone 21-Acetate","435.2177",NA,NA,"DTXSID8022668",NA,NA,NA,31275
"5865","AKUJBENLRBOFTD-RPRRAYFGSA-N","AU283505","Dexamethasone-21-acetate","435.2177",NA,NA,"DTXSID8022901",NA,NA,NA,NA
"5879","AKUJBENLRBOFTD-UHFFFAOYSA-N","EQ326402","Dexamethasone acetate","435.2177",434.210466881,"HMDB0242728",NA,NA,NA,NA,NA
"5897","AKVBCGQVQXPRLD-UHFFFAOYSA-N","MoNA019562","2-Aminocaprylic acid; LC-tDDA; CE30","160.133209228516",159.125928793,"HMDB0000991",NA,NA,"FDB022354","2-Aminooctanoic acid",75145
"5925","ALEXXDVDDISNDU-JZYPGELDSA-N","O=C(OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C)C","Cortell","405.228",404.21989,NA,NA,NA,NA,"Cortisol 21-acetate",17609
"5957","ALEXXDVDDISNDU-UHFFFAOYSA-N","O=C(OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C)C","MLS002637530-01!Cortell50-03-3","405.22",404.21988875,"HMDB0244374",NA,NA,NA,NA,NA
"5959","ALGDHWVALRSLBT-UHFFFAOYSA-N","VF-NPL-LTQ007212","Quercetin Pentamethyl Ether","373.292640686035",372.120902984,"HMDB0257020","DTXSID10154467",NA,NA,NA,NA
"5971","ALKTVPFKDYZFGA-WOJBJXKFSA-N","O=C1OC2=C(C=C1)C=CC=3OC(C)(C)C(OC(=O)CC(C)C)C(OC(=O)C)C32","9R,10R)-10-acetoxy-8,8-dimethyl-2-oxo-2,8,9,10-tetrahydropyrano[2,3-f]chromen-9-yl 3-methylbutanoate","389.16",NA,NA,"DTXSID40331744",NA,NA,NA,NA
"5974","ALKTVPFKDYZFGA-WOJBJXKFSA-N","O=C1OC2=C(C=C1)C=CC=3OC(C)(C)C(OC(=O)CC(C)C)C(OC(=O)C)C32","9R,10R)-10-acetoxy-8,8-dimethyl-2-oxo-2,8,9,10-tetrahydropyrano[2,3-f]chromen-9-yl 3-methylbutanoate","411.14",NA,NA,"DTXSID40331744",NA,NA,NA,NA
"6071","ALKYHXVLJMQRLQ-UHFFFAOYSA-N","MSBNK-LCSB-LU084604","3-Hydroxy-2-naphthoic acid","189.0546",NA,NA,"DTXSID3026560",NA,NA,NA,NA
"6080","ALLQMEDAYDKMIO-UHFFFAOYSA-N","CCMSLIB00000847140","NCGC00385496-01!4,6-dimethoxyfuro[2,3-b]quinoline","230.081",229.073893223,"HMDB0037614","DTXSID00176759",NA,"FDB016727",NA,NA
"6082","ALLWOAVDORUJLA-UHFFFAOYSA-N","O=C1C=C(C=2C=CC=CC2N1)CC(NC(=O)C3=CC=C(Cl)C=C3)C(=O)O","Rebamipide","371.079",370.0720347,"HMDB0257127","DTXSID8045937",NA,NA,NA,NA
"6093","ALRHLSYJTWAHJZ-UHFFFAOYSA-N","MoNA037453","3-HYDROXYPROPIONIC ACID","91.03897005",90.031694058,"HMDB0000700","DTXSID50198305","T3D4304","FDB030432","Hydroxypropionic acid",33404
"6104","ALRLPDGCPYIVHP-UHFFFAOYSA-N","MSBNK-UFZ-UA003403","1-nitropyrene","248.0706",247.063328534,"HMDB0243967","DTXSID6020983",NA,NA,NA,34107
"6112","ALWKGYPQUAPLQC-UHFFFAOYSA-N","KO003617","Neostigmine","224",223.144652862,"HMDB0015472","DTXSID1023360",NA,NA,"Neostigmine",7514
"6116","ALWKGYPQUAPLQC-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009127","Neostigmine","223/208",223.144652862,"HMDB0015472","DTXSID1023360",NA,NA,"Neostigmine",7514
"6119","ALWKGYPQUAPLQC-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009126","Neostigmine","223",223.144652862,"HMDB0015472","DTXSID1023360",NA,NA,"Neostigmine",7514
"6128","ALYNCZNDIQEVRV-UHFFFAOYSA-N","MoNA038744","4-AMINOBENZOIC ACID","138.0549545",137.047678473,"HMDB0001392","DTXSID6024466",NA,"FDB001037","P-Aminobenzoic acid",30753
"6151","ALYNCZNDIQEVRV-UHFFFAOYSA-N","O=C(O)C1=CC=C(N)C=C1","4-Aminobenzoic acid","137.14",137.047678473,"HMDB0001392","DTXSID6024466",NA,"FDB001037","P-Aminobenzoic acid",30753
"6202","ALZAZMCIBRHMFF-UHFFFAOYSA-N","O(C=1C=CC=2C3=CC=C4C=C5OCOC5=CC4=C3N(C)CC2C1OC)C","Dihydrochelerythrine","372.12",349.131408096,"HMDB0251295","DTXSID70218913",NA,NA,NA,NA
"6204","ALZAZMCIBRHMFF-UHFFFAOYSA-N","O(C=1C=CC=2C3=CC=C4C=C5OCOC5=CC4=C3N(C)CC2C1OC)C","Dihydrochelerythrine","350.14",349.131408096,"HMDB0251295","DTXSID70218913",NA,NA,NA,NA
"6206","ALZAZMCIBRHMFF-UHFFFAOYSA-N","PM013501","Dihydrochelerythrine","348",349.131408096,"HMDB0251295","DTXSID70218913",NA,NA,NA,NA
"6246","ALZOLUNSQWINIR-UHFFFAOYSA-N","LU024001","Quinmerac","222.0316",221.0243562,"HMDB0257043","DTXSID1042364",NA,NA,"Quinmerac",84199
"6291","AMBQHHVBBHTQBF-UOUCRYGSSA-N","O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CC(O)C3C","Loganin","413.14",390.152597052,NA,NA,NA,"FDB030984","Loganin",15771
"6296","AMBQHHVBBHTQBF-UOUCRYGSSA-N","O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CC(O)C3C","Loganin","391.16",390.152597052,NA,NA,NA,"FDB030984","Loganin",15771
"6429","AMEKQAFGQBKLKX-UHFFFAOYSA-N","MSBNK-Waters-WA000036","Oxycarboxin","268.06",NA,NA,"DTXSID8034792",NA,NA,NA,7858
"6445","AMFGTOFWMRQMEM-UHFFFAOYSA-N","MSBNK-LCSB-LU119305","Triazophos","314.0723",313.064999559,"HMDB0259159","DTXSID9037612",NA,NA,NA,38963
"6457","AMFGWXWBFGVCKG-UHFFFAOYSA-N","MSBNK-Antwerp_Univ-AN123039","{(Propane-2,2-diyl)bis[(4,1-phenylene)oxy]-2-hydroxypropane-3,1-diyl} bis(2-methylprop-2-enoate)","530.2748",512.241018119,"HMDB0249239","DTXSID7044841",NA,NA,NA,NA
"6463","AMKYESDOVDKZKV-UHFFFAOYSA-N","CCMSLIB00005719963","Orsellinic acid","169.05",168.04226,NA,"DTXSID20197385",NA,NA,"Orsellinic acid",32807
"6464","AMOGMTLMADGEOQ-UHFFFAOYSA-N","MSBNK-RIKEN-PR303902","Ginkgolide C","441.139138",440.13186161,"HMDB0036860",NA,NA,NA,NA,NA
"6482","AMRQXHFXNZFDCH-UHFFFAOYSA-N","MSBNK-Eawag-EA013607","Carbetamide","237.1234",236.116092388,NA,"DTXSID7041756","T3D0943",NA,NA,NA
"6522","AMSPWOYQQAWRRM-UHFFFAOYSA-N","EQ306306","Metrafenone","409.0645",NA,NA,"DTXSID9058020",NA,NA,NA,83345
"6537","AMYKXJAXRJCLCV-UHFFFAOYSA-N","LU126106","Salicylic acid p-tolyl ester","229.0859",NA,NA,"DTXSID3047508",NA,NA,NA,NA
"6549","ANEBWFXPVPTEET-UHFFFAOYSA-N","CCMSLIB00000078484","Manidipine (Manyper)","611.286",610.27913496,"HMDB0254323","DTXSID2043745",NA,NA,NA,NA
