"","inchikey","id","name","precursormz","CHEBI_ID"
"3242","AIFRHYZBTHREPW-UHFFFAOYSA-N","N=1C=CC2=C(C1)NC=3C=CC=CC32","Norharman","186.102569580078",109895
"3249","AIFRHYZBTHREPW-UHFFFAOYSA-N","VF-NPL-QEHF026427","Norharman","191.057968139648",109895
"3314","AIJULSRZWUXGPQ-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS056001","Propanedione","72.97",17158
"3315","AIJULSRZWUXGPQ-UHFFFAOYSA-N","CC(=O)C=O","Methylglyoxal solution","73.02840582",17158
"3318","AIONOLUJZLIMTK-AWEZNQCLSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1","Hesperetin","303.09",28230
"3320","AIONOLUJZLIMTK-AWEZNQCLSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1","Hesperetin","325.07",28230
"3322","AIONOLUJZLIMTK-AWEZNQCLSA-N","VF-NPL-QEHF013823","Hesperetin","303.086303710938",28230
"3347","AIONOLUJZLIMTK-AWEZNQCLSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1","Hesperetin","303.08",28230
"3793","AIONOLUJZLIMTK-AWEZNQCLSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1","Hesperetin","303.192095588235",28230
"3833","AIONOLUJZLIMTK-AWEZNQCLSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1","(2S)-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydro-4H-chromen-4-one","325.068",28230
"4292","AJLFOPYRIVGYMJ-INTXDZFKSA-N","O=C1OC(CCC2C(C=CC3=CCCC(OC(=O)C(C)CC)C32)C)CC(O)C1","Mevastatin","798.517",34848
"4293","AJLFOPYRIVGYMJ-INTXDZFKSA-N","CCMSLIB00005435645","Mevastatin","391.249",34848
"4294","AJLFOPYRIVGYMJ-INTXDZFKSA-N","MSBNK-AAFC-AC000861","Mevastatin","391.2474",34848
"4295","AJLFOPYRIVGYMJ-INTXDZFKSA-N","O=C1OC(CCC2C(C=CC3=CCCC(OC(=O)C(C)CC)C32)C)CC(O)C1","Mevastatin","781.49",34848
"4299","AJLFOPYRIVGYMJ-INTXDZFKSA-N","CCMSLIB00000085306","MLS002207227-01!","391.242",34848
"4300","AJLFOPYRIVGYMJ-INTXDZFKSA-N","CCMSLIB00000079254","""[(1S,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-7-methyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methylbutanoate""","391.248",34848
"4305","AJLFOPYRIVGYMJ-INTXDZFKSA-N","CCMSLIB00005435671","Mevastatin","803.471",34848
"4318","AJPIUNPJBFBUKK-UHFFFAOYSA-N","CC(C)C1=NC(C)=CC(O)=N1","Pyrimidinol; LC-ESI-ITFT; MS2; CE","153.102239",38629
"4481","AKCRVYNORCOYQT-UHFFFAOYSA-N","FiehnHILIC002156","N-Methylvaline","132.1023",64348
"4483","AKEUNCKRJATALU-UHFFFAOYSA-N","MoNA038820","2,6-DIHYDROXYBENZOIC ACID","155.0338847",68465
"4490","AKIHYQWCLCDMMI-UHFFFAOYSA-N","PR311079","Coumaroyl agmatine (isomer of 1297)","277.1661",32818
"4491","AKIHYQWCLCDMMI-UHFFFAOYSA-N","MSBNK-RIKEN-PR311080","Coumaroyl agmatine (isomer of 1296)","277.1671",32818
"4496","AKIHYQWCLCDMMI-VMPITWQZSA-N","PM018186","p-Coumaroylagmatine","278.1693",86080
"4498","AKNNEGZIBPJZJG-MSOLQXFVSA-N","VF-NPL-QEHF002760","NOSCAPINE","414.154693603516",73237
"4501","AKNNEGZIBPJZJG-MSOLQXFVSA-N","VF-NPL-QEHF002752","NOSCAPINE","436.136688232422",73237
"4505","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","narcotine","436.14",73237
"4511","AKNNEGZIBPJZJG-MSOLQXFVSA-N","VF-NPL-QEHF002757","NOSCAPINE","452.110595703125",73237
"4515","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","narcotine","414.16",73237
"4558","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","NOSCAPINE","452.154689479519",73237
"4561","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","(S,R)-Nosapine","414.034413655599",73237
"4607","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","Narcotine","414.154",73237
"4650","AKNNEGZIBPJZJG-MSOLQXFVSA-N","O=C1OC(C2=CC=C(OC)C(OC)=C12)C3C4=C(OC)C=5OCOC5C=C4CCN3C","Narcotine","436.136",73237
"4673","AKNNEGZIBPJZJG-MSOLQXFVSA-N","FiehnHILIC002192","Noscapine","414.1556",73237
"4693","AKNQMEBLVAMSNZ-UHFFFAOYSA-N","LU056601","Azaconazole","300.0301",81898
"4696","AKNQMEBLVAMSNZ-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01062","Azaconazole","299.02",81898
"4706","AKPLHCDWDRPJGD-UHFFFAOYSA-N","EQ360807","Nordiazepam","271.0633",111762
"4740","AKUJBENLRBOFTD-QZIXMDIESA-N","MSBNK-Athens_Univ-AU203205","Betamethasone 21-Acetate","435.2177",31275
"4770","AKVBCGQVQXPRLD-UHFFFAOYSA-N","MoNA019233","2-Aminocaprylic acid; AIF; CE0; CorrDec","160.133209228516",75145
"4797","ALEXXDVDDISNDU-JZYPGELDSA-N","MoNA036280","CORTISOL 21-ACETIC ACID","405.2271647",17609
"4801","ALEXXDVDDISNDU-JZYPGELDSA-N","EMBL-MCF_spec249419","CORTISOL 21-ACETATE","405.226394756383",17609
"4802","ALEXXDVDDISNDU-JZYPGELDSA-N","CCMSLIB00000084950","MLS000069734-01!HYDROCORTISONE ACETATE","405.228",17609
"4806","ALEXXDVDDISNDU-JZYPGELDSA-N","O=C(OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C)C","MLS001076491-01!Cortell","405.225",17609
"4829","ALRHLSYJTWAHJZ-UHFFFAOYSA-N","MoNA038759","3-HYDROXYPROPIONIC ACID","91.03897005",33404
"4840","ALRLPDGCPYIVHP-UHFFFAOYSA-N","C1=CC=2C=CC=3C=CC(=C4C=CC(=C1)C2C34)N(=O)=O","1-nitropyrene","248.07060498617",34107
"4846","ALWKGYPQUAPLQC-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009126","Neostigmine","223",7514
"4847","ALWKGYPQUAPLQC-UHFFFAOYSA-N","KO003618","Neostigmine","224",7514
"4856","ALWKGYPQUAPLQC-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009127","Neostigmine","223/208",7514
"4861","ALYNCZNDIQEVRV-UHFFFAOYSA-N","MoNA036538","4-AMINOBENZOIC ACID","138.0549545",30753
"4862","ALYNCZNDIQEVRV-UHFFFAOYSA-N","KO002120","p-Aminobenzoate","138",30753
"4864","ALYNCZNDIQEVRV-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS010703","Amben","138.11",30753
"4875","ALYNCZNDIQEVRV-UHFFFAOYSA-N","O=C(O)C1=CC=C(N)C=C1","4-Aminobenzoic acid","137.14",30753
"4935","ALZOLUNSQWINIR-UHFFFAOYSA-N","AU255206","Quinmerac","222.0316",84199
"4980","AMBQHHVBBHTQBF-UOUCRYGSSA-N","O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CC(O)C3C","Loganin","413.14",15771
"4981","AMBQHHVBBHTQBF-UOUCRYGSSA-N","O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CC(O)C3C","Loganin","391.16",15771
"5118","AMEKQAFGQBKLKX-UHFFFAOYSA-N","MSBNK-Waters-WA000036","Oxycarboxin","268.06",7858
"5120","AMEKQAFGQBKLKX-UHFFFAOYSA-N","MSBNK-LCSB-LU102701","Oxycarboxin","268.0638",7858
"5134","AMFGTOFWMRQMEM-UHFFFAOYSA-N","LU119303","Triazophos","314.0723",38963
"5148","AMKYESDOVDKZKV-UHFFFAOYSA-N","CCMSLIB00005719963","Orsellinic acid","169.05",32807
"5153","AMSPWOYQQAWRRM-UHFFFAOYSA-N","MSBNK-Eawag-EQ306306","Metrafenone","409.0645",83345
"5167","ANJTVLIZGCUXLD-DTWKUNHWSA-N","O=C1C=CC=C2N1CC3CNCC2C3","Cytisine","191.11",4055
"5168","ANJTVLIZGCUXLD-DTWKUNHWSA-N","VF-NPL-LTQ006415","Cytisine","229.067809143066",4055
"5169","ANJTVLIZGCUXLD-DTWKUNHWSA-N","O=C1C=CC=C2N1CC3CNCC2C3","Cytisine","213.099792480469",4055
"5173","ANJTVLIZGCUXLD-DTWKUNHWSA-N","O=C1C=CC=C2N1CC3CNCC2C3","Cytisine","229.073806762695",4055
"5175","ANJTVLIZGCUXLD-DTWKUNHWSA-N","VF-NPL-QTOF007249","Cytisine","191.1174",4055
"5178","ANJTVLIZGCUXLD-DTWKUNHWSA-N","O=C1C=CC=C2N1CC3CNCC2C3","Cytisine","191.117904663086",4055
"5291","ANOMHKZSQFYSBR-UHFFFAOYSA-N","CCMSLIB00000078630","Hydroxyzine 2HCl","375.183",5819
"5293","ANOUKFYBOAKOIR-UHFFFAOYSA-N","O(C1=CC=C(C=C1OC)CCN)C","Homoveratrylamine","182.11755517917",136995
"5295","ANOUKFYBOAKOIR-UHFFFAOYSA-N","FiehnHILIC000420","Homoveratrylamine","182.1173",136995
"5302","ANTSCNMPPGJYLG-UHFFFAOYSA-N","AU154206","Chlordiazepoxide","300.0898",3611
"5311","ANVAOWXLWRTKGA-JLTXGRSLSA-N","MSBNK-Kyoto_Univ-CA000022","alpha-Carotene","536.44",28425
"5313","ANVAOWXLWRTKGA-JLTXGRSLSA-N","MSBNK-MSSJ-MSJ00135","Alpha-Carotene","536.4377",28425
"5315","ANVAOWXLWRTKGA-JLTXGRSLSA-N","PM008432","(all-E)-alpha-Carotene","537",28425
"5321","AOHCBEAZXHZMOR-ZDUSSCGKSA-N","C[N+](C)(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]","Tryptophan betaine; CE10; AOHCBEAZXHZMOR-ZDUSSCGKSA-N","247.144119262695",5832
"5330","AOJJSUZBOXZQNB-TZSSRYMLSA-N","FiehnHILIC001901","Doxorubicin","544.1808",28748
"5332","AOJJSUZBOXZQNB-VTZDEGQISA-N","FiehnHILIC000334","Epirubicin","544.181",47898
"5333","AOJJSUZBOXZQNB-VTZDEGQISA-N","FiehnHILIC001915","Epirubicin","544.1815",47898
"5336","APAJFZPFBHMFQR-UHFFFAOYSA-N","VF-NPL-QEHF006069","2,6-dihydroxyanthraquinone","263.031463623047",34250
"5337","APAJFZPFBHMFQR-UHFFFAOYSA-N","O=C1C2=CC=C(O)C=C2C(=O)C3=CC=C(O)C=C13","2,6-dihydroxyanthraquinone","279.005401611328",34250
"5338","APAJFZPFBHMFQR-UHFFFAOYSA-N","VF-NPL-QEHF006073","2,6-dihydroxyanthraquinone","258.076080322266",34250
"5340","APAJFZPFBHMFQR-UHFFFAOYSA-N","O=C1C2=CC=C(O)C=C2C(=O)C3=CC=C(O)C=C13","2,6-dihydroxyanthraquinone","241.049530029297",34250
"5345","APAJFZPFBHMFQR-UHFFFAOYSA-N","O=C1C2=CC=C(O)C=C2C(=O)C3=CC=C(O)C=C13","2,6-dihydroxyanthraquinone","241.0495",34250
"5370","APDLCSPGWPLYEQ-WRBRXSDHSA-N","CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC","N-Octanoylsphingosine,D-erythro","426.394171",45815
"5375","APEJMQOBVMLION-UHFFFAOYSA-N","C1=CC=C(C=C1)C=CC(=N)O","Cinnamamide","148.07569036617",23246
"5376","APEJMQOBVMLION-VOTSOKGWSA-N","MSBNK-CASMI_2016-SM817801","Cinnamamide","148.0757",76320
"5378","APJYDQYYACXCRM-UHFFFAOYSA-N","VF-NPL-QEHF002593","Tryptamine","161.107315063477",16765
"5380","APJYDQYYACXCRM-UHFFFAOYSA-N","NCCC1=CNC=2C=CC=CC21","2-(1H-indol-3-yl)ethanamine","183.09",16765
"5381","APJYDQYYACXCRM-UHFFFAOYSA-N","NCCC1=CNC=2C=CC=CC21","2-(1H-indol-3-yl)ethanamine","161.11",16765
"5390","APJYDQYYACXCRM-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO004144","Tryptamine","161",16765
"5396","APJYDQYYACXCRM-UHFFFAOYSA-N","PR310883","Tryptamine (not validated)","161.108",16765
"5410","APJYDQYYACXCRM-UHFFFAOYSA-N","NCCC1=CNC=2C=CC=CC21","Tryptmanine","161.106",16765
"5423","APJYDQYYACXCRM-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS006904","beta-3-Indolylethylamine hydrochloride","161.18",16765
"5481","APKFDSVGJQXUKY-INPOYWNPSA-N","O=C(O)C1C(O)CC2(O)OC1CC(OC3OC(C)C(O)C(N)C3O)C=CC=CC=CC=CC=CC=CC=CC(C)C(O)C(C)C(OC(=O)CC(O)CC(O)CCC(O)C(O)CC(O)C2)C","Amphotericin B","924.516",2682
"5482","APKFDSVGJQXUKY-INPOYWNPSA-N","CCMSLIB00000478123","Amphotericin B","924.493",2682
"5485","APKFDSVGJQXUKY-INPOYWNPSA-N","O=C(O)C1C(O)CC2(O)OC1CC(OC3OC(C)C(O)C(N)C3O)C=CC=CC=CC=CC=CC=CC=CC(C)C(O)C(C)C(OC(=O)CC(O)CC(O)CCC(O)C(O)CC(O)C2)C","Amphotericin B","925",2682
"5486","APKFDSVGJQXUKY-INPOYWNPSA-N","CCMSLIB00000424808","Amphotericin B","924.517",2682
"5490","APKFDSVGJQXUKY-INPOYWNPSA-N","CCMSLIB00000424805","Amphotericin B","924.515",2682
"5497","APTZNLHMIGJTEW-UHFFFAOYSA-N","MSBNK-LCSB-LU040403","Pyraflufen-ethyl","413.0277",81828
"5501","APTZNLHMIGJTEW-UHFFFAOYSA-N","FiehnHILIC000716","Pyrafluefen-ethyl","413.0275",81828
"5513","AQAKHZVPOOGUCK-XPUUQOCRSA-N","MSBNK-Metabolon-MT000078","gamma-Glutamylvaline","247.2",68848
"5516","AQASRZOCERRGBL-ROJLCIKYSA-N","OC1=CC=C(C=C1OC2=CC=C(C=C2)CC3C4=CC(OC)=C(OC)C=C4CCN3C)CC5C6=CC(OC)=C(OC)C=C6CCN5C","Dauricine","647.31",4331
"5517","AQASRZOCERRGBL-ROJLCIKYSA-N","OC1=CC=C(C=C1OC2=CC=C(C=C2)CC3C4=CC(OC)=C(OC)C=C4CCN3C)CC5C6=CC(OC)=C(OC)C=C6CCN5C","Dauricine","625.32",4331
"5570","AQBZCCQCDWNNJQ-AUSIDOKSSA-N","O=C1C2=CC=C3OC(C=CC3=C2OC4COC5=CC(OC)=C(OC)C=C5C14O)(C)C","tephrosin","433.125762939453",9442
"5571","AQBZCCQCDWNNJQ-AUSIDOKSSA-N","O=C1C2=CC=C3OC(C=CC3=C2OC4COC5=CC(OC)=C(OC)C=C5C14O)(C)C","tephrosin","449.099700927734",9442
"5572","AQBZCCQCDWNNJQ-AUSIDOKSSA-N","O=C1C2=CC=C3OC(C=CC3=C2OC4COC5=CC(OC)=C(OC)C=C5C14O)(C)C","tephrosin","411.1438",9442
"5573","AQBZCCQCDWNNJQ-AUSIDOKSSA-N","VF-NPL-QEHF004046","tephrosin","428.170379638672",9442
"5585","AQBZCCQCDWNNJQ-AUSIDOKSSA-N","O=C1C2=CC=C3OC(C=CC3=C2OC4COC5=CC(OC)=C(OC)C=C5C14O)(C)C","NCGC00347726-02!","393.133",9442
"5602","AQCHWTWZEMGIFD-UHFFFAOYSA-N","O=C1C2=CC(=C(Cl)C=C2NC(N1C=3C=CC=CC3C)C)S(=O)(=O)N","Metolazone (Zaroxolyn)","366.067",64354
"5604","AQHHHDLHHXJYJD-UHFFFAOYSA-N","LU124802","Propranolol","260.1645",8499
"5605","AQHHHDLHHXJYJD-UHFFFAOYSA-N","KO003931","Propranolol","260",8499
"5628","AQHHHDLHHXJYJD-UHFFFAOYSA-N","MoNA032686","PROPRANOLOL","260.1645049",8499
"5701","AQIXAKUUQRKLND-UHFFFAOYSA-N","EQ372204","Cimetidine","253.123",3699
"5718","AQIXAKUUQRKLND-UHFFFAOYSA-N","KO002636","Cimetidine","253",3699
"5759","AQNDDEOPVVGCPG-UHFFFAOYSA-N","FiehnHILIC000339","Esmolol","296.1852",88206
"5760","AQNDDEOPVVGCPG-UHFFFAOYSA-N","FiehnHILIC001921","Esmolol","296.1859",88206
"5764","AQTQHPDCURKLKT-JKDPCDLQSA-N","O=CN1C2=CC(OC)=C(C=C2C34CCN5CC=CC(CC)(C(OC(=O)C)C(O)(C(=O)OC)C13)C54)C6(C(=O)OC)C=7NC=8C=CC=CC8C7CCN9CC(CC(O)(C9)CC)C6.O=S(=O)(O)O","VINCRISTINE SULFATE","961.335083007812",79401
"5768","AQYCMVICBNBXNA-UHFFFAOYSA-N","MoNA037302","2-METHYLGLUTARIC ACID","169.0471268",68567
"5776","AQZHBCDRWFMXIN-UHFFFAOYSA-N","O=C1C=2C(O)=CC(O)=CC2OC3=CC(O)=CC(=C13)C","norlichexanthone","281.042053222656",7632
"5777","AQZHBCDRWFMXIN-UHFFFAOYSA-N","O=C1C=2C(O)=CC(O)=CC2OC3=CC(O)=CC(=C13)C","norlichexanthone","259.060089111328",7632
"5778","AQZHBCDRWFMXIN-UHFFFAOYSA-N","O=C1C=2C(O)=CC(O)=CC2OC3=CC(O)=CC(=C13)C","norlichexanthone","297.015991210938",7632
"5783","AQZHBCDRWFMXIN-UHFFFAOYSA-N","O=C1C=2C(O)=CC(O)=CC2OC3=CC(O)=CC(=C13)C","norlichexanthone","276.086639404297",7632
"5816","ARGKVCXINMKCAZ-UZRWAPQLSA-N","O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C=C2OC(C5=CC=C(OC)C(O)=C5)C1","(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-3,4-dihydro-2H-chromen-7-yl 2-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside","633.18",59016
"5817","ARGKVCXINMKCAZ-UZRWAPQLSA-N","O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C=C2OC(C5=CC=C(OC)C(O)=C5)C1","(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-3,4-dihydro-2H-chromen-7-yl 2-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside","611.2",59016
"5819","ARGKVCXINMKCAZ-UZRWAPQLSA-N","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C=C2O1","Hesperetin-7-O-neohesperidoside","611.1970468",59016
"5928","ARGKVCXINMKCAZ-UZRWAPQLSA-N","CCMSLIB00005721516","NCGC00385327-01!(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one [IIN-based: Match]","611.196",59016
"5949","ARQXEQLMMNGFDU-JHZZJYKESA-N","MSBNK-Washington_State_Univ-BML00975","4-Methylumbelliferyl glucuronide","353.0867",1904
"5978","ARSRJFRKVXALTF-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=C(O)C(O)=C(O)C3","5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-4H-chromen-4-one","303.05",507499
"5982","ARSRJFRKVXALTF-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=C(O)C(O)=C(O)C3","5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-4H-chromen-4-one","325.03",507499
"6005","ARSRJFRKVXALTF-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=C(O)C(O)=C(O)C3","Hieracin","320.076477050781",507499
"6060","ARSRJFRKVXALTF-UHFFFAOYSA-N","VF-NPL-LTQ000343","tricetin","303.113987513951",507499
"6193","ARZWATDYIYAUTA-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU243702","2-Amino-3-methyl-imidazo[4,5-f]quinoline (IQ)","199.0978",42725
"6215","ASJSAQIRZKANQN-CRCLSJGQSA-N","FiehnHILIC001631","2-Deoxyribose","135.0798",28816
"6216","ASRAWSBMDXVNLX-UHFFFAOYSA-N","WA000116","Pyrazolynate","439.17",8657
"6224","ASSKVPFEZFQQNQ-UHFFFAOYSA-N","c1ccc2c(c1)nc(O)o2","2-Benzoxazolinone; CE10; ASSKVPFEZFQQNQ-UHFFFAOYSA-N","136.039306640625",145233
"6230","ASUAYTHWZCLXAN-UHFFFAOYSA-N","MoNA002174","PRENOL","87.081042943376",16019
"6235","ASUTZQLVASHGKV-JDFRZJQESA-N","FiehnHILIC000372","Galanthamine","288.1589",42944
"6245","ASUTZQLVASHGKV-JDFRZJQESA-N","FiehnHILIC001951","Galanthamine","288.1602",42944
"6248","ASWBNKHCZGQVJV-HSZRJFAPSA-N","O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC","1-Palmitoyl-sn-glycero-3-phosphocholine","495.63",72998
"6249","ASWVTGNCAZCNNR-UHFFFAOYSA-N","AU100805","Sulfamethazine","279.091",102265
"6264","ASWVTGNCAZCNNR-UHFFFAOYSA-N","MSBNK-UFZ-UF409935","Sulfadimidin / sulfamethazin","301.073",102265
"6330","ASXBYYWOLISCLQ-HZYVHMACSA-N","KO002769","Dihydrostreptomycine","584",38291
"6332","ASXBYYWOLISCLQ-HZYVHMACSA-N","KO002775","Dihydrostreptomycine","292.5",38291
"6333","ASXBYYWOLISCLQ-HZYVHMACSA-N","MSBNK-Keio_Univ-KO008927","Dihydrostreptomycin","584/263",38291
"6354","ATDWJOOPFDQZNK-UHFFFAOYSA-N","MoNA011429","N-acetyl tyramine","180.1034",125610
"6355","ATDWJOOPFDQZNK-UHFFFAOYSA-N","VF-NPL-LTQ001714","N-acetyltyramine","180.10468956732",125610
"6356","ATDWJOOPFDQZNK-UHFFFAOYSA-N","OC1=CC=C(C=C1)CCN=C(O)C","N-acetyltyramine","180.101898193359",125610
"6365","ATEBXHFBFRCZMA-VXTBVIBXSA-N","FiehnHILIC002302","Rifabutin","847.4524",45367
"6366","ATEBXHFBFRCZMA-VXTBVIBXSA-N","FiehnHILIC000736","Rifabutin","847.4482",45367
"6367","ATEFPOUAMCWAQS-UHFFFAOYSA-N","MSBNK-NaToxAq-NA001969","Daphnetin","179.0339",17313
"6368","ATEFPOUAMCWAQS-UHFFFAOYSA-N","O=C1OC=2C(O)=C(O)C=CC2C=C1","Daphnetin","179.03",17313
"6369","ATEFPOUAMCWAQS-UHFFFAOYSA-N","O=C1OC=2C(O)=C(O)C=CC2C=C1","Daphnetin","201.01",17313
"6452","ATEFPOUAMCWAQS-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS124901","Daphnetin","179.16",17313
"6591","ATHGHQPFGPMSJY-UHFFFAOYSA-N","MoNA032833","SPERMIDINE","146.1651736",16610
"6592","ATHGHQPFGPMSJY-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003972","Spermidine","146",16610
"6598","ATHGHQPFGPMSJY-UHFFFAOYSA-N","MoNA002121","SPERMIDINE","146.168739318848",16610
"6609","ATHGHQPFGPMSJY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS034102","4-Azaoctamethylenediamine","146.25",16610
"6614","ATHGHQPFGPMSJY-UHFFFAOYSA-N","KNA00062","Spermidine","146.17",16610
"6655","ATHVAWFAEPLPPQ-VRDBWYNSSA-N","MSBNK-MSSJ-MSJ00181","PC 18:0/18:1(9Z)","788.6164",75034
"6657","ATLJNLYIJOCWJE-CWMZOUAVSA-N","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","Resibufogenin","385.237336",31319
"6660","ATLJNLYIJOCWJE-CWMZOUAVSA-N","O=C1OC=C(C=C1)C2CC3OC34C5CCC6CC(O)CCC6(C)C5CCC24C","Bufogenin","407.22",31319
"6661","ATLJNLYIJOCWJE-CWMZOUAVSA-N","O=C1OC=C(C=C1)C2CC3OC34C5CCC6CC(O)CCC6(C)C5CCC24C","Bufogenin","385.24",31319
"6664","ATLJNLYIJOCWJE-CWMZOUAVSA-N","O=C1OC=C(C=C1)C2CC3OC34C5CCC6CC(O)CCC6(C)C5CCC24C","Bufogenin","385.23",31319
"6820","AUJVQJHODMISJP-UHFFFAOYSA-N","MSBNK-BGC_Munich-RP002401","Arachidoyl Ethanolamide","356.3523",85253
"6826","AUNGANRZJHBGPY-SCRDCRAPSA-N","VF-NPL-LTQ000028","(-)-Riboflavin","415.041397094727",17015
"6827","AUNGANRZJHBGPY-SCRDCRAPSA-N","O=C1N=C2C(=NC=3C=C(C(=CC3N2CC(O)C(O)C(O)CO)C)C)C(=O)N1","Riboflavin","399.13",17015
"6828","AUNGANRZJHBGPY-SCRDCRAPSA-N","O=C1N=C2C(=NC=3C=C(C(=CC3N2CC(O)C(O)C(O)CO)C)C)C(=O)N1","Riboflavin","377.15",17015
"6829","AUNGANRZJHBGPY-SCRDCRAPSA-N","MSBNK-BGC_Munich-RP013103","Riboflavin","377.1456",17015
"6830","AUNGANRZJHBGPY-SCRDCRAPSA-N","VF-NPL-QEHF000088","(-)-Riboflavin","415.101440429688",17015
"6833","AUNGANRZJHBGPY-SCRDCRAPSA-N","O=C1N=C(O)C2=NC3=CC(=C(C=C3N(C2=N1)CC(O)C(O)C(O)CO)C)C","(-)-Riboflavin","399.127502441406",17015
"6840","AUNGANRZJHBGPY-SCRDCRAPSA-N","FiehnHILIC000735","Riboflavin","377.145",17015
"6853","AUNGANRZJHBGPY-SCRDCRAPSA-N","O=C1N=C(O)C2=NC3=CC(=C(C=C3N(C2=N1)CC(O)C(O)C(O)CO)C)C","Riboflavin","376.36",17015
"6882","AUNGANRZJHBGPY-SCRDCRAPSA-N","VF-NPL-LTQ006157","RIBOFLAVIN","415.166372445914",17015
"6916","AUNGANRZJHBGPY-SCRDCRAPSA-N","CCMSLIB00005720293","Riboflavin","377.406",17015
"6946","AUNGANRZJHBGPY-SCRDCRAPSA-N","EMBL-MCF_spec125105","RIBOFLAVIN","399.126125207024",17015
"7000","AUTOLBMXDDTRRT-JGVFFNPUSA-N","MSBNK-Keio_Univ-KO002734","Desthiobiotin","215",42280
"7001","AUTOLBMXDDTRRT-JGVFFNPUSA-N","MoNA037305","DETHIOBIOTIN","215.1390184",42280
