"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"1376","AOLOMULCAJQEIG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=C(OC)C3","Luteolin 3',4'-dimethyl ether","313.063",NA,NA,"DTXSID80197043",NA,NA,NA,NA
"1377","AOPMSFXOYJXDNJ-IRFSQMTFSA-N","O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1C=CC43OC(=O)C(=C4)C(O)C","plumieride","469.135131835938",470.14243,NA,"DTXSID40199109",NA,NA,"Plumieride",NA
"1389","AOXGLIJSZLOQNZ-UHFFFAOYSA-N","CCMSLIB00000847203","NCGC00384927-01!8-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]-5,7-dihydroxy-2-(4-methoxyphenyl)chromen-4-one","591.172",592.179205732,"HMDB0037540",NA,NA,"FDB016622",NA,NA
"1391","APAJFZPFBHMFQR-UHFFFAOYSA-N","SM817153","Anthraflavic acid","239.035",NA,NA,"DTXSID6036546",NA,NA,NA,34250
"1406","APGIPIWYVRPJKL-REWPJTCUSA-N","CCMSLIB00000846923","NCGC00380792-01![(5aS,6S)-2-methyl-1,3,4-trioxo-5a,6-dihydrooxepino[1,2]pyrrolo[4,5-c]pyrazin-6-yl] 3-(5-formyl-2-hydroxyphenoxy)-4-methoxybenzoate","531.105",NA,NA,"DTXSID50146745",NA,NA,NA,NA
"1408","APJYDQYYACXCRM-UHFFFAOYSA-N","MoNA034352","TRYPTAMINE","159.0927724",160.100048394,"HMDB0000303","DTXSID2075340",NA,"FDB000917","Tryptamine",16765
"1420","AQBZCCQCDWNNJQ-AUSIDOKSSA-N","VF-NPL-QTOF009816","tephrosin","409.1293",NA,NA,NA,NA,NA,NA,9442
"1432","AQIXAKUUQRKLND-UHFFFAOYSA-N","MSBNK-Eawag-EQ372251","Cimetidine","251.1084",252.115715232,"HMDB0014644","DTXSID4020329","T3D2810","FDB010095","Cimetidine",3699
"1464","AQQFWSYLUDMDBP-UHFFFAOYSA-N","MSBNK-RIKEN-PR309294","Flavone base + 3O, 1MeO, C-Hex-Hex","623.1613",624.169034976,"HMDB0037422",NA,NA,"FDB016469",NA,NA
"1466","AQTYXAPIHMXAAV-UHFFFAOYSA-N","MoNA016989","2-Methoxyphenol sulfate","203.002",204.009244056,"HMDB0060013",NA,NA,NA,NA,133460
"1468","AQYCMVICBNBXNA-UHFFFAOYSA-N","EMBL-MCF_spec81926","2-METHYLGLUTARIC ACID","145.049403290481",146.057908808,"HMDB0000422","DTXSID4021632",NA,"FDB022036","2-Methylglutaric acid",68567
"1481","AQYMRQUYPFCXDM-UHFFFAOYSA-N","MSBNK-LCSB-LU064953","3-Hydroxy-2-naphthoic o-anisidide","292.0979",NA,NA,"DTXSID6038877",NA,NA,NA,NA
"1493","AQZHBCDRWFMXIN-UHFFFAOYSA-N","VF-NPL-QTOF009126","norlichexanthone","257.0464",258.052823,NA,"DTXSID20174777",NA,NA,"Norlichexanthone",7632
"1515","ARGKVCXINMKCAZ-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS086008","(S)-4'-Methoxy-3',5,7-trihydroxyflavone-7-(2-O-(alpha-L-rhamnopyranosyl)-beta-D-Glucopyranoside))","609.55",610.189770418,"HMDB0030748",NA,NA,"FDB002679",NA,NA
"1516","ARGKVCXINMKCAZ-UHFFFAOYSA-N","MSBNK-RIKEN-PR306468","Hesperetin-7-O-neohesperidoside","609.18249394783",610.189770418,"HMDB0030748",NA,NA,"FDB002679",NA,NA
"1535","ARGKVCXINMKCAZ-UZRWAPQLSA-N","COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C=C2O1","Hesperetin-7-O-neohesperidoside","609.1824939",NA,NA,NA,NA,NA,NA,59016
"1543","ARGKVCXINMKCAZ-UZRWAPQLSA-N","O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C=C2OC(C5=CC=C(OC)C(O)=C5)C1","NCGC00385327-01!(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one","655.188",NA,NA,NA,NA,NA,NA,59016
"1559","ARJZZFJXSNJKGR-UHFFFAOYSA-N","MSBNK-RIKEN-PR309131","Hydroxysuberic acid","189.0766",190.084123558,"HMDB0000325","DTXSID20624863",NA,"FDB021951","3-Hydroxysuberic acid",70766
"1562","ARQXEQLMMNGFDU-JHZZJYKESA-N","MSBNK-CASMI_2016-SM832751","4-Methylumbelliferyl-beta-D-glucuronide","351.0722",352.079432095,"HMDB0240464",NA,NA,"FDB093643","4-Methylumbelliferyl glucuronide",1904
"1563","ARSRJFRKVXALTF-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=C(O)C(O)=C(O)C3","Hieracin","301.068381754557",302.042652674,"HMDB0029620","DTXSID60199964",NA,"FDB000790",NA,507499
"1597","ARZWATDYIYAUTA-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU229459","IQ","197.0833",198.09054634,"HMDB0029706","DTXSID4020745",NA,"FDB000900",NA,42725
"1611","ASJSAQIRZKANQN-CRCLSJGQSA-N","FiehnHILIC000917","2-Deoxyribose","133.0495",134.05791,NA,NA,NA,NA,"2-Deoxy-ribose",28816
"1612","ASJSAQIRZKANQN-UHFFFAOYSA-N","O=CCC(O)C(O)CO","DEOXYRIBOSE","133.05",134.057908802,"HMDB0245099",NA,NA,NA,NA,131350
"1614","ASLWPAWFJZFCKF-UHFFFAOYSA-N","LU103655","Tris(1,3-dichloro-2-propyl) phosphate","426.8766",427.8839122,"HMDB0244565","DTXSID9026261",NA,NA,NA,NA
"1618","ASMQGLCHMVWBQR-UHFFFAOYSA-N","AU230157","Diphenylphosphate","249.0322",250.039495832,"HMDB0251449","DTXSID1048207",NA,NA,"Diphenyl phosphate",NA
"1636","ASOKPJOREAFHNY-UHFFFAOYSA-N","MSBNK-Eawag-EQ289958","1-Hydroxybenzotriazole","134.036",135.043261793,"HMDB0243899","DTXSID3044627",NA,NA,NA,NA
"1666","ASQHVCDULHERIH-UHFFFAOYSA-N","MSBNK-RIKEN-PR309395","Anthraquinone base + 2O, MeOH, O-Hex","431.09837",432.10564686,"HMDB0034405",NA,NA,"FDB012795",NA,NA
"1668","ASTPOGDWGNJVEW-UHFFFAOYSA-N","VF-NPL-LTQ006630","Iretol","155.0820039295015",NA,NA,"DTXSID90401729",NA,NA,NA,NA
"1672","ASWBNKHCZGQVJV-UHFFFAOYSA-N","PR309152","LPC 16:0","540.3307",495.332489952,"HMDB0256091",NA,NA,NA,NA,NA
"1674","ATCRIUVQKHMXSH-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000676","2,4-Dichlorobenzoate","189",189.958835,NA,"DTXSID0024977",NA,NA,"2,4-Dichlorobenzoic acid",30748
"1684","ATDWJOOPFDQZNK-UHFFFAOYSA-N","VF-NPL-LTQ001716","N-acetyltyramine","178.15000166982975",NA,NA,"DTXSID60152731",NA,NA,NA,125610
"1694","ATEBXHFBFRCZMA-VXTBVIBXSA-N","FiehnHILIC002966","Rifabutin","845.429",846.441511,NA,"DTXSID0033960",NA,NA,"Rifabutin",45367
"1696","ATEFPOUAMCWAQS-UHFFFAOYSA-N","RIKENPlaSMA006754","7,8-Dihydroxycoumarin","177.01933224783",178.02660868,NA,"DTXSID00197560",NA,"FDB002652",NA,17313
"1748","ATHVAWFAEPLPPQ-VRDBWYNSSA-N","CCMSLIB00005720982","trimethyl(2-{[2-[octadec-9-enoyloxy]-3-(octadecanoyloxy)propyl phosphono]oxy}ethyl)azanium","772.585",787.609105245,"HMDB0008038",NA,NA,NA,NA,75034
"1749","ATLJNLYIJOCWJE-UHFFFAOYSA-N","MSBNK-RIKEN-PR308819","Resibufogenin","429.22826",384.23005951,"HMDB0249430",NA,NA,NA,NA,NA
"1753","ATQPZSQVWCPVGV-UHFFFAOYSA-N","CCMSLIB00005719492","Gyrophoric acid","935.203",NA,NA,"DTXSID30203289",NA,NA,NA,NA
"1754","ATQPZSQVWCPVGV-UHFFFAOYSA-N","CCMSLIB00005719491","Gyrophoric acid","957.185",NA,NA,"DTXSID30203289",NA,NA,NA,NA
"1755","ATQPZSQVWCPVGV-UHFFFAOYSA-N","CCMSLIB00005719493","Gyrophoric acid","467.098",NA,NA,"DTXSID30203289",NA,NA,NA,NA
"1759","ATRNZOYKSNPPBF-UHFFFAOYSA-N","FiehnHILIC001095","beta-Hydroxymyristic acid","243.1959",244.203845,NA,NA,NA,NA,"3-Hydroxytetradecanoic acid",85148
"1761","AUAXYMOBWXOEQD-UHFFFAOYSA-N","MSBNK-LCSB-LU056552","2,5-Dichloro-3-nitrobenzoic acid","233.9366",NA,NA,"DTXSID3041372",NA,NA,NA,NA
"1765","AUNGANRZJHBGPY-SCRDCRAPSA-N","VF-NPL-QEHF000079","(-)-Riboflavin","375.1310119628906",376.138284392,"HMDB0000244","DTXSID8021777","T3D4817","FDB012160","Riboflavin",17015
"1800","AUNGANRZJHBGPY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT210040","Ribovel","375.13048",376.138284392,"HMDB0247501",NA,NA,NA,NA,NA
"1808","AUTOLBMXDDTRRT-JGVFFNPUSA-N","MoNA034515","DETHIOBIOTIN","213.1244664",214.131742452,"HMDB0003581",NA,NA,"FDB023201","Dethiobiotin",42280
"1813","AUTOLBMXDDTRRT-UHFFFAOYSA-N","O=C1NC(C)C(N1)CCCCCC(=O)O","DETHIOBIOTIN","213.124",NA,NA,NA,NA,NA,NA,16691
"1820","AUYYCJSJGJYCDS-LBPRGKRZSA-N","LU070054","3,5,3'-Triiodothyronine","649.7828",650.790038137,"HMDB0000265","DTXSID8023216","T3D4759",NA,"Liothyronine",18258
"1865","AVFIYMSJDDGDBQ-UHFFFAOYSA-N","O=C1OC2CC(C(=CCC2C1=C)CCC(=O)C)C","7-methyl-3-methylidene-6-(3-oxobutyl)-4,7,8,8a-tetrahydro-3aH-cyclohepta[b]furan-2-one","247.13395690918",248.141244504,"HMDB0256134",NA,NA,NA,NA,NA
"1871","AVIUTYMRHHBXPB-UXXRCYHCSA-N","PM012522","Paeonoside","327",328.11582,NA,NA,NA,NA,"Paeonoside",NA
"1872","AVKUERGKIZMTKX-NJBDSQKTSA-N","MoNA038343","AMPICILLIN","348.1023511",349.109626801,"HMDB0014559","DTXSID4022602",NA,"FDB020748","Ampicillin",28971
"1876","AVKUERGKIZMTKX-UHFFFAOYSA-N","EQ366151","Ampicillin","348.1024",349.109626801,NA,NA,NA,"FDB002353",NA,NA
"1897","AWDRATDZQPNJFN-VAYUFCLWSA-N","MT000071","Taurodeoxycholic acid","498.3",499.296758867,"HMDB0000896",NA,NA,"FDB022304","Taurodeoxycholic acid",9410
"1911","AWMHMGFGCLBSAY-UHFFFAOYSA-N","O=C1OC=2C=C3OC(CC3=CC2C=C1C(C=C)(C)C)C(OC(=O)C)(C)C","rutamarin","355.1551",356.162373878,"HMDB0030666",NA,NA,NA,NA,NA
"1923","AWUCVROLDVIAJX-GSVOUGTGSA-N","MSBNK-NAIST-KNA00540","sn-Glycerol 3-phosphate","171.01",172.013674532,"HMDB0000126","DTXSID5048346",NA,"FDB031180","sn-Glycero-3-phosphate",15978
"1938","AWUCVROLDVIAJX-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT203350","glycero-1P","171.00587",172.013674532,"HMDB0252849","DTXSID6023105",NA,"FDB021800",NA,14336
"1941","AWUCVROLDVIAJX-VKHMYHEASA-N","OC[C@H](O)COP(O)(O)=O","rac-Glycerol 3-phosphoate; LC-ESI-QTOF; MS2; CE","171.006398",NA,NA,NA,NA,NA,NA,16221
"1944","AWYRDXDPCQRJHE-UHFFFAOYSA-N","CCMSLIB00005720919","Docosyl acetate","367.356",NA,NA,"DTXSID80231613",NA,NA,NA,NA
"1949","AXDXVEYHEODSPN-HVATVPOCSA-N","CCMSLIB00005720905","SLCA - Sulfolithocholic acid","455.247",456.254562,NA,NA,NA,NA,"Lithocholic acid sulfate",35421
"1951","AXFYFNCPONWUHW-UHFFFAOYSA-N","O=C(O)CC(O)(C)C","beta-Hydroxyisovaleric acid","117.05571772983",118.062994186,"HMDB0000754","DTXSID20211535","T3D4263","FDB022225","3-Hydroxyisovaleric acid",37084
"1963","AXOJRQLKMVSHHZ-UHFFFAOYSA-N","VF-NPL-QEHF028176","ARECOLINE HYDROBROMIDE","234.0135040283203",235.020791344,"HMDB0302632","DTXSID9075379",NA,"FDB005473",NA,NA
"1975","AXRSOGFYDSXLQX-UHFFFAOYSA-N","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O","Octafluoroadipic acid","288.975259315",NA,NA,"DTXSID4059833",NA,NA,NA,NA
"1976","AXRYRYVKAWYZBR-GASGPIRDSA-N","MSBNK-Athens_Univ-AU214852","Atazanavir","703.3825",704.389748048,"HMDB0015205","DTXSID9048691",NA,NA,"Atazanavir",37924
"1998","AXVZFRBSCNEKPQ-UHFFFAOYSA-N","MoNA038241","N-METHYLTYRAMINE","150.092438",151.099714043,"HMDB0003633","DTXSID60190496",NA,"FDB000435","N-Methyltyramine",17458
"1999","AXZCNBVMHHTPKA-UHFFFAOYSA-N","O=C1OC2=C(Cl)C(OC)=C(Cl)C(=C2OC3=C(Cl)C(O)=C(Cl)C(=C13)C)C","Diploicin","420.908",NA,NA,"DTXSID60200665",NA,NA,NA,NA
"2001","AYAUOXWJIWVPSO-UHFFFAOYSA-N","O=C(C1=C(O)C=C(O)C2=C1OC3=C(C(=O)C(C(=O)C3(C)C)(C)C)C2C(C)C)C(C)C","NCGC00384769-01!6,8-dihydroxy-2,2,4,4-tetramethyl-5-(2-methylpropanoyl)-9-propan-2-yl-9H-xanthene-1,3-dione","413.197",NA,NA,"DTXSID80432426",NA,NA,NA,NA
"2002","AYAUOXWJIWVPSO-UHFFFAOYSA-N","O=C(C1=C(O)C=C(O)C2=C1OC3=C(C(=O)C(C(=O)C3(C)C)(C)C)C2C(C)C)C(C)C","NCGC00384769-01!6,8-dihydroxy-2,2,4,4-tetramethyl-5-(2-methylpropanoyl)-9-propan-2-yl-9H-xanthene-1,3-dione","459.202",NA,NA,"DTXSID80432426",NA,NA,NA,NA
"2005","AYEKOFBPNLCAJY-UHFFFAOYSA-N","CCMSLIB00000578268","THIAMINE PYROPHOSPHATE","264.104",NA,NA,NA,NA,NA,NA,45931
"2007","AYEKOFBPNLCAJY-UHFFFAOYSA-O","MSBNK-Keio_Univ-KO000471","Cocarboxylase","423",425.044967696,"HMDB0001372","DTXSID2048404",NA,"FDB022584","Thiamine diphosphate",9532
"2017","AYFVYJQAPQTCCC-GBXIJSLDSA-N","MSBNK-NAIST-KNA00649","L-Threonine","118.05",119.058243159,"HMDB0000167","DTXSID2046412","T3D4368","FDB011999","Threonine",16857
"2071","AYFVYJQAPQTCCC-HRFVKAFMSA-N","MoNA034240","ALLOTHREONINE","118.0509672",119.058243159,"HMDB0004041","DTXSID10183151",NA,"FDB023287","Allothreonine",58585
"2113","AYFVYJQAPQTCCC-STHAYSLISA-N","MSBNK-BGC_Munich-RP001011","L-Threonine","118.051",119.058244,NA,NA,NA,NA,"D-Threonine",16398
"2117","AYFVYJQAPQTCCC-UHFFFAOYSA-N","MSBNK-MPI_for_Chemical_Ecology-CE000418","Threonine","118.05096",119.058243159,"HMDB0250801",NA,NA,"FDB004013","DL-Threonine",38263
"2159","AYIRNRDRBQJXIF-UHFFFAOYSA-N","MSBNK-Eawag-EQ364158","Florfenicol","355.9932",357.0004627,"HMDB0252314",NA,NA,NA,NA,NA
"2177","AYKYOOPFBCOXSL-UHFFFAOYSA-N","N#CCC1=CC=C(O)C=C1","4-Hydroxybenzylcyanide","132.04548739683",133.052763851,"HMDB0029757","DTXSID90161856",NA,"FDB000961","4-Hydroxybenzeneacetonitrile",16667
"2181","AYLOUUCBACYHAB-UHFFFAOYSA-N","OC(=O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","Perfluorooctane sulfonamidoacetic acid; LC-ESI-ITFT; MS2; CE","555.951681",556.958957558,"HMDB0256327","DTXSID40440941",NA,NA,NA,83505
"2204","AYMYWHCQALZEGT-ORCRQEGFSA-N","PM002111","Butein","271",272.068473494,NA,NA,NA,"FDB000082",NA,3237
"2207","AYXYPKUFHZROOJ-ZETCQYMHSA-N","EQ312953","Pregabalin","158.1187",159.125928793,"HMDB0014375","DTXSID1045950",NA,NA,"Pregabalin",64356
"2217","AZEGJHGXTSUPPG-AWEZNQCLSA-N","MSBNK-RIKEN-PR308117","Indole-3-acetyl-L-valine","273.12446594783",NA,NA,"DTXSID70332229",NA,NA,NA,NA
"2229","AZELSOYQOIUPBZ-UHFFFAOYSA-N","PM002116","Dalbergin","267",268.073558872,"HMDB0303925","DTXSID60331943",NA,"FDB029982",NA,NA
"2230","AZFLJNIPTRTECV-FUMNGEBKSA-N","MSBNK-Eawag-EQ328451","Dienogest","310.1813",NA,NA,NA,NA,NA,NA,70708
"2242","AZKVWQKMDGGDSV-BCMRRPTOSA-N","MoNA018025","Genipin; LC-tDDA; CE10","225.076843261719",226.084125,NA,NA,NA,NA,"Genipin",NA
"2247","AZKVWQKMDGGDSV-UHFFFAOYSA-N","MSBNK-Washington_State_Univ-BML01731","Genipin","225.0768",226.084123558,"HMDB0035830",NA,NA,"FDB014596",NA,NA
"2252","AZQWKYJCGOJGHM-UHFFFAOYSA-N","O=C1C=CC(=O)C=C1","p-Benzoquinone","107.013900756836",108.021129372,"HMDB0003364","DTXSID6020145","T3D4578","FDB005755","Quinone",16509
"2258","BACLASYRJRZXMY-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C(=C(O)C12)C3=C(O)C=C(O)C=4C(=O)C=C(OC43)C=5C=CC(O)=CC5)C=6C=CC(O)=CC6","NCGC00384551-01!8-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-6-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one","537.083",538.09,NA,"DTXSID30182641",NA,NA,"Agathisflavone",2512
"2260","BACYUWVYYTXETD-UHFFFAOYSA-N","LU068352","N-Dodecanoyl-N-methylglycine","270.2075",271.214743799,"HMDB0255165","DTXSID7042011","T3D3622",NA,NA,NA
"2272","BAPAICNRGIBFJT-UHFFFAOYSA-O","PM008017","4-Hydroxybenzoylcholine","224.13",224.128668447,"HMDB0029559","DTXSID40198970",NA,NA,NA,NA
"2273","BAQAVOSOZGMPRM-QBMZZYIRSA-N","MSBNK-Env_Anal_Chem_U_Tuebingen-TUE00667","Sucralose","395.00727",396.014554,NA,"DTXSID1040245",NA,NA,"Sucralose",32159
"2289","BAQAVOSOZGMPRM-UHFFFAOYSA-N","MoNA035201","SUCRALOSE","395.0072746",396.014550705,"HMDB0031554",NA,NA,NA,NA,NA
"2293","BAWFJGJZGIEFAR-NNYOXOHSSA-N","PR100631","beta-Nicotinamide adenine dinucleotide","662.10132",663.109121631,"HMDB0000902","DTXSID2045236",NA,"FDB031053",NA,44215
"2295","BAWFJGJZGIEFAR-NNYOXOHSSA-O","MoNA024302","BETA-NICOTINAMIDE ADENINE DINUCLEOTIDE","662.1018200000001",664.116946663,NA,NA,NA,"FDB022309","NAD+",15846
"2299","BAWFJGJZGIEFAR-NNYOXOHSSA-O","MSBNK-NAIST-KNA00602","NAD+","620.02",664.116946663,NA,NA,NA,"FDB022309","NAD+",15846
"2300","BAWFJGJZGIEFAR-NNYOXOHSSA-O","NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)[N+]4=CC=CC(=C4)C(O)=N)[C@@H](O)[C@H]3O)C2=NC=N1","NAD+","663.1091225",664.116946663,NA,NA,NA,"FDB022309","NAD+",15846
"2304","BAWFJGJZGIEFAR-NNYOXOHSSA-O","KNA00603","NAD+","742.07",664.116946663,NA,NA,NA,"FDB022309","NAD+",15846
"2306","BAWFJGJZGIEFAR-NNYOXOHSSA-O","MSBNK-NAIST-KNA00690","NAD+","541.06",664.116946663,NA,NA,NA,"FDB022309","NAD+",15846
"2309","BAWFJGJZGIEFAR-NNYOXOHSSA-O","KNA00601","NAD+","540.05",664.116946663,NA,NA,NA,"FDB022309","NAD+",15846
"2318","BAWFJGJZGIEFAR-UHFFFAOYSA-N","CCMSLIB00005721034","NAD","662.102",663.109122573,"HMDB0249146",NA,NA,NA,NA,NA
"2319","BAYGVMXZJBFEMB-UHFFFAOYSA-N","EA067358","4-Trifluoromethylphenol","161.022",162.029249397,"HMDB0014023","DTXSID2075392",NA,NA,"Para-Trifluoromethylphenol",42578
"2360","BBAFBDLICMHBNU-UHFFFAOYSA-N","MSBNK-RIKEN_IMS-LQB00002","Cer[AP] t36:0","658.5583",599.548874455,"HMDB0249815",NA,NA,NA,NA,NA
"2364","BBDAGFIXKZCXAH-UHFFFAOYSA-N","BML00437","Cyclocytidine","224.0677",225.074955846,"HMDB0243629",NA,NA,NA,NA,NA
"2368","BBMULGJBVDDDNI-OWKLGTHSSA-N","O=C(O)C1=C(O)C(=CC=C1CCC(C)C(O)C(C(=O)C(CC)C2OC(CC)(CC2C)C3OC(C)C(O)(CC)CC3)C)C","NCGC00179860-02!6-[(3R,4S,5S,7R)-7-[(2S,3S,5S)-5-ethyl-5-[(2R,5R,6S)-5-ethyl-5-hydroxy-6-methyloxan-2-yl]-3-methyloxolan-2-yl]-4-hydroxy-3,5-dimethyl-6-oxononyl]-2-hydroxy-3-methylbenzoic acid","589.375",NA,NA,"DTXSID9048485",NA,NA,NA,92181
"2370","BBNQQADTFFCFGB-UHFFFAOYSA-N","LU076055","Purpurin","255.0299",256.037173358,"HMDB0256928","DTXSID4021214",NA,NA,"Purpurin",8645
"2387","BBOWBNGUEWHNQZ-KTKRTIGZSA-N","MT000050","10-Nonadecenoic acid (19:1(n-9))","295.4",296.271530396,"HMDB0013622","DTXSID70415561",NA,"FDB029599","Nonadeca-10Z-enoic acid",83051
"2389","BBXXLROWFHWFQY-UHFFFAOYSA-N","OC1=NC(=NCC)NC(=C1CCCC)C","Pesticide6_Ethirimol_C11H19N3O_882476","208.146",NA,NA,"DTXSID6041927",NA,NA,NA,81989
"2402","BBYDXOIZLAWGSL-UHFFFAOYSA-N","KO000781","4-Fluorobenzoate","139",140.027357564,"HMDB0246425","DTXSID9060023",NA,NA,NA,20364
"2412","BBYWOYAFBUOUFP-JOCHJYFZSA-N","CCMSLIB00005720921","(2-aminoethoxy)[2-hydroxy-3-(octadecanoyloxy)propoxy]phosphinic acid","480.309",481.316839407,"HMDB0011130",NA,NA,"FDB027909",NA,83047
"2414","BBZCPUCZKLTAJQ-UHFFFAOYSA-N","MoNA038067","3-METHYL-2-OXINDOLE","146.0611379",147.068413914,"HMDB0304943",NA,NA,NA,"3-Methyloxindole",17397
"2418","BCEHBSKCWLPMDN-MGPLVRAMSA-N","FiehnHILIC003053","Voriconazole","348.1001",349.11504471,"HMDB0014720","DTXSID5046485",NA,NA,"Voriconazole",10023
"2421","BCNBWICEIXAVQF-DLVIKRKZSA-N","O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5","NCGC00384538-01!3-[(2S,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one","593.151",NA,NA,"DTXSID90162045",NA,NA,NA,NA
"2423","BCNKILSUUHWRTG-UHFFFAOYSA-N","PR308910","Oleanane -2H, +1O, 1COOH, O-HexA-HexA","807.4175",808.424521378,"HMDB0038739",NA,NA,"FDB018150",NA,NA
"2425","BCRXKWOQVFKZAG-UHFFFAOYSA-N","MSBNK-RIKEN-PR307251","8-Methylsulfinyloctyl isothiocyanate","231.07570511576",233.090805615,"HMDB0035923","DTXSID40430802",NA,"FDB014717",NA,91152
"2439","BCVIOZZGJNOEQS-UHFFFAOYSA-N","PR309066","Isoleucylisoleucine","243.1716",244.178692644,"HMDB0028910",NA,NA,"FDB111939",NA,NA
"2441","BDCDNTVZSILEOY-UHFFFAOYSA-N","O=C1C(OC2OC(CO)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4","Avicularin","433.08",434.084911418,"HMDB0030860",NA,NA,"FDB002820",NA,NA
"2442","BDCDNTVZSILEOY-UXYNSRGZSA-N","VF-NPL-QTOF006803","avicularin","433.0776",NA,NA,"DTXSID60205832",NA,NA,NA,65460
"2460","BDERIBJTVYFANV-UHFFFAOYSA-N","MoNA016984","3-Hydroxypyridine sulfate","173.9867",174.993928819,"HMDB0240652",NA,NA,NA,NA,133559
"2462","BDJRBEYXGGNYIS-UHFFFAOYSA-N","MSBNK-RIKEN-PR309132","Azelaic acid (Not validated)","187.0974",188.104859,"HMDB0000784","DTXSID8021640","T3D4799","FDB012192","Azelaic acid",48131
"2505","BDOBMVIEWHZYDL-UHFFFAOYSA-N","C1=CC=C(C=C1)N=C(C2=C(C(=C(C(=C2O)Cl)Cl)Cl)Cl)O","Tetrachlorosalicylanilide","347.91581284783",348.923089,NA,"DTXSID90225265",NA,NA,"Tetrachlorosalicylanilide",9473
"2508","BEHTXUBGUDGCNQ-IEAAAIHOSA-N","PM014843","Taxol C","847",NA,NA,"DTXSID00433334",NA,NA,NA,NA
"2510","BEJNERDRQOWKJM-UHFFFAOYSA-N","VF-NPL-LTQ000798","kojic acid","141.04062724317242",142.02660868,"HMDB0032923","DTXSID2040236","T3D3769","FDB010906","Kojic acid",43572
"2538","BEOZJBLIRPRMJM-UHFFFAOYSA-N","MSBNK-LCSB-LU085454","PharmaGSID_47263","283.12",NA,NA,"DTXSID3047263",NA,NA,NA,NA
"2550","BEZZFPOZAYTVHN-UHFFFAOYSA-N","LU043851","Oxfendazole","314.0605",315.067761987,"HMDB0031812","DTXSID9044112",NA,NA,NA,35812
"2562","BFSZJLBDHMMCAH-UHFFFAOYSA-N","EA066551","Propachlor ESA","256.0649",NA,NA,NA,NA,NA,NA,83475
"2602","BFXYIQRRGIMMSR-UHFFFAOYSA-N","COC1=CC=C2OC(=CC(=O)C2=C1O)C1=C(OC)C=CC=C1OC","Zapotinin","327.0874122",328.094688244,"HMDB0029677",NA,NA,NA,NA,NA
"2604","BGEBZHIAGXMEMV-UHFFFAOYSA-N","FiehnHILIC002554","5-Methoxypsoralen","215.036",216.042258738,"HMDB0030637","DTXSID1025560",NA,"FDB002542","Bergapten",18293
"2606","BGGKMIPCFKMSNW-IEHWZJNJSA-N","CCMSLIB00005720953","(2-aminoethoxy)[2-(hexadecanoyloxy)-3-[octadec-11-enoyloxy]propoxy]phosphinic acid","716.522",717.530855409,"HMDB0009022",NA,NA,NA,NA,NA
"2607","BGKAKRUFBSTALK-UHFFFAOYSA-N","LU095055","Vanillin isobutyrate","221.0819",222.089208936,"HMDB0037681","DTXSID9047201",NA,"FDB016808",NA,NA
